date,close_price_SUIUSDT,return_SUIUSDT,signal_SUIUSDT,position_SUIUSDT,signal_return_SUIUSDT,cum_return_SUIUSDT,cum_signal_return_SUIUSDT
2024-01-27 00:00:00,1.394,-0.044157981,1,1,-0.044157981,0.000574218,0.501678612
2024-01-28 00:00:00,1.3326,-0.044045911,1,1,-0.044045911,-0.043496985,0.435535809
2024-01-29 00:00:00,1.5621,0.172219721,1,1,0.172219721,0.121231697,0.682763385
2024-01-30 00:00:00,1.5446,-0.011202868,1,1,-0.011202868,0.108670686,0.663911609
2024-01-31 00:00:00,1.5179,-0.017286029,1,1,-0.017286029,0.089506173,0.635149185
2024-02-01 00:00:00,1.5248,0.004545754,1,1,0.004545754,0.0944588,0.642582171
2024-02-02 00:00:00,1.4616,-0.041448059,1,1,-0.041448059,0.049095607,0.574500329
2024-02-03 00:00:00,1.4379,-0.016215107,1,1,-0.016215107,0.03208441,0.548969638
2024-02-04 00:00:00,1.4647,0.018638292,1,1,0.018638292,0.051320701,0.577839786
2024-02-05 00:00:00,1.5744,0.074895883,1,1,0.074895883,0.130060293,0.696013491
2024-02-06 00:00:00,1.5174,-0.036204268,1,1,-0.036204268,0.089147287,0.634610563
2024-02-07 00:00:00,1.5404,0.015157506,1,1,0.015157506,0.105656044,0.659387183
2024-02-08 00:00:00,1.5258,-0.009478058,1,1,-0.009478058,0.095176572,0.643659416
2024-02-09 00:00:00,1.7618,0.154672958,1,1,0.154672958,0.264570772,0.89788908
2024-02-10 00:00:00,1.7313,-0.01731184,1,1,-0.01731184,0.242678725,0.865033128
2024-02-11 00:00:00,1.6943,-0.021371224,1,1,-0.021371224,0.21612116,0.825175087
2024-02-12 00:00:00,1.7619,0.039898483,1,1,0.039898483,0.26464255,0.897996805
2024-02-13 00:00:00,1.8568,0.053862308,1,1,0.053862308,0.332759116,1.000227293
2024-02-14 00:00:00,1.9073,0.027197329,1,1,0.027197329,0.369006604,1.054628132
2024-02-15 00:00:00,1.8647,-0.022335238,1,1,-0.022335238,0.338429515,1.008737523
2024-02-16 00:00:00,1.8082,-0.03029978,1,1,-0.03029978,0.297875395,0.947873218
2024-02-17 00:00:00,1.769,-0.021679018,1,1,-0.021679018,0.269738731,0.905645239
2024-02-18 00:00:00,1.8007,0.017919729,1,1,0.017919729,0.292492105,0.939793885
2024-02-19 00:00:00,1.775,-0.014272227,1,1,-0.014272227,0.274045363,0.912108705
2024-02-20 00:00:00,1.7189,-0.031605634,1,1,-0.031605634,0.233778352,0.851675298
2024-02-21 00:00:00,1.6937,-0.014660539,1,1,-0.014660539,0.215690497,0.824528741
2024-02-22 00:00:00,1.7198,0.015410049,1,1,0.015410049,0.234424347,0.852644818
2024-02-23 00:00:00,1.6043,-0.067158972,1,1,-0.067158972,0.151521677,0.728223096
2024-02-24 00:00:00,1.6374,0.020632051,1,1,0.020632051,0.175279931,0.763879884
2024-02-25 00:00:00,1.6472,0.005985098,1,1,0.005985098,0.182314097,0.774436879
2024-02-26 00:00:00,1.6723,0.01523798,1,1,0.01523798,0.200330175,0.801475712
2024-02-27 00:00:00,1.6168,-0.033187825,1,1,-0.033187825,0.160493827,0.741688651
2024-02-28 00:00:00,1.5854,-0.019421079,1,1,-0.019421079,0.137955785,0.707863178
2024-02-29 00:00:00,1.6778,0.058281822,1,1,0.058281822,0.204277921,0.807400556
2024-03-01 00:00:00,1.6921,0.008523066,1,1,0.008523066,0.214542061,0.82280515
2024-03-02 00:00:00,1.6234,-0.040600437,1,1,-0.040600437,0.165231123,0.748798463
2024-03-03 00:00:00,1.5617,-0.038006653,1,1,-0.038006653,0.120944588,0.682332488
2024-03-04 00:00:00,1.4882,-0.047064097,1,1,-0.047064097,0.068188343,0.603155028
2024-03-05 00:00:00,1.3964,-0.061685257,0,0.5,-0.061685257,0.002296871,0.504263998
2024-03-06 00:00:00,1.4769,0.057648238,0,0.5,0.028824119,0.060077519,0.547623083
2024-03-07 00:00:00,1.5825,0.071501117,1,1,0.035750559,0.135874246,0.602951472
2024-03-08 00:00:00,1.5455,-0.023380727,1,1,-0.023380727,0.109316681,0.565473302
2024-03-09 00:00:00,1.5865,0.026528632,1,1,0.026528632,0.138745334,0.607003166
2024-03-10 00:00:00,1.5567,-0.018783486,0,0.5,-0.018783486,0.117355728,0.576818046
2024-03-11 00:00:00,1.5743,0.011305968,0,0.5,0.005652984,0.129988516,0.585731773
2024-03-12 00:00:00,1.601,0.016959919,0,0.5,0.008479959,0.149153029,0.599178713
2024-03-13 00:00:00,1.6231,0.013803873,0,0.5,0.006901936,0.165015791,0.610216143
2024-03-14 00:00:00,1.5687,-0.033516111,0,0.5,-0.016758056,0.125968992,0.583232051
2024-03-15 00:00:00,1.4935,-0.047937783,0,0.5,-0.023968891,0.071992535,0.545283734
2024-03-16 00:00:00,1.6352,0.094877804,0,0.5,0.047438902,0.173700833,0.618590298
2024-03-17 00:00:00,1.6198,-0.009417808,0,0.5,-0.004708904,0.162647143,0.610968511
2024-03-18 00:00:00,1.525,-0.058525744,0,0.5,-0.029262872,0.094602354,0.563826946
2024-03-19 00:00:00,1.6477,0.080459016,0,0.5,0.040229508,0.182672983,0.626738935
2024-03-20 00:00:00,1.7542,0.064635553,0,0.5,0.032317776,0.259115705,0.67931152
2024-03-21 00:00:00,1.8278,0.041956447,1,1,0.020978224,0.311943727,0.714540493
2024-03-22 00:00:00,1.7322,-0.052303315,1,1,-0.052303315,0.24332472,0.62486434
2024-03-23 00:00:00,1.6454,-0.050109687,0,0.5,-0.050109687,0.181022107,0.543442897
2024-03-24 00:00:00,1.68,0.021028321,1,1,0.010514161,0.20585702,0.559670903
2024-03-25 00:00:00,1.7052,0.015,1,1,0.015,0.223944875,0.583065967
2024-03-26 00:00:00,1.8873,0.106790992,1,1,0.106790992,0.354651163,0.752123152
2024-03-27 00:00:00,2.0778,0.100937848,1,1,0.100937848,0.491386736,0.928978692
2024-03-28 00:00:00,2.0239,-0.025940899,1,1,-0.025940899,0.452698823,0.878939251
2024-03-29 00:00:00,1.9056,-0.058451505,1,1,-0.058451505,0.367786391,0.769112425
2024-03-30 00:00:00,1.8824,-0.012174643,1,1,-0.012174643,0.35113408,0.747574112
2024-03-31 00:00:00,1.9157,0.017690183,1,1,0.017690183,0.375035889,0.778489018
2024-04-01 00:00:00,1.9415,0.013467662,1,1,0.013467662,0.393554407,0.802441106
2024-04-02 00:00:00,1.7346,-0.106567087,1,1,-0.106567087,0.245047373,0.610360208
2024-04-03 00:00:00,1.6693,-0.037645567,1,1,-0.037645567,0.198176859,0.549737285
2024-04-04 00:00:00,1.6845,0.009105613,1,1,0.009105613,0.209086994,0.563848593
2024-04-05 00:00:00,1.6089,-0.044879786,1,1,-0.044879786,0.154823428,0.493663403
2024-04-06 00:00:00,1.6259,0.010566225,1,1,0.010566225,0.167025553,0.509445787
2024-04-07 00:00:00,1.6431,0.010578756,1,1,0.010578756,0.179371232,0.525413846
2024-04-08 00:00:00,1.7114,0.041567768,1,1,0.041567768,0.228395062,0.588821895
2024-04-09 00:00:00,1.5764,-0.078882786,1,1,-0.078882786,0.131495837,0.463491198
2024-04-10 00:00:00,1.5226,-0.034128394,0,0.5,-0.034128394,0.092879701,0.413544594
2024-04-11 00:00:00,1.4915,-0.020425588,0,0.5,-0.010212794,0.070556991,0.399108354
2024-04-12 00:00:00,1.2389,-0.169359705,0,0.5,-0.084679852,-0.110752225,0.280632065
2024-04-13 00:00:00,1.06,-0.144402292,0,0.5,-0.072201146,-0.239161642,0.188168962
2024-04-14 00:00:00,1.1976,0.129811321,0,0.5,0.06490566,-0.14039621,0.265287853
2024-04-15 00:00:00,1.1706,-0.02254509,0,0.5,-0.011272545,-0.159776055,0.251024839
2024-04-16 00:00:00,1.223,0.044763369,0,0.5,0.022381685,-0.1221648,0.279024882
2024-04-17 00:00:00,1.2593,0.029681112,0,0.5,0.014840556,-0.096109676,0.298006323
2024-04-18 00:00:00,1.2541,-0.004129278,0,0.5,-0.002064639,-0.09984209,0.295326408
2024-04-19 00:00:00,1.3322,0.062275736,0,0.5,0.031137868,-0.043784094,0.335660111
2024-04-20 00:00:00,1.4263,0.07063504,0,0.5,0.03531752,0.023758254,0.382832313
2024-04-21 00:00:00,1.3691,-0.040103765,0,0.5,-0.020051882,-0.017298306,0.355103922
2024-04-22 00:00:00,1.3907,0.015776788,0,0.5,0.007888394,-0.00179443,0.365793515
2024-04-23 00:00:00,1.3252,-0.047098583,0,0.5,-0.023549292,-0.048808498,0.333630045
2024-04-24 00:00:00,1.2502,-0.056595231,0,0.5,-0.028297615,-0.102641401,0.295891495
2024-04-25 00:00:00,1.223,-0.021756519,0,0.5,-0.010878259,-0.1221648,0.281794451
2024-04-26 00:00:00,1.1736,-0.040392478,0,0.5,-0.020196239,-0.157622739,0.255907025
2024-04-27 00:00:00,1.2101,0.031100886,0,0.5,0.015550443,-0.13142406,0.275436935
2024-04-28 00:00:00,1.2166,0.005371457,0,0.5,0.002685728,-0.126758541,0.278862413
2024-04-29 00:00:00,1.1915,-0.020631267,0,0.5,-0.010315634,-0.14477462,0.265670136
2024-04-30 00:00:00,1.1425,-0.041124633,0,0.5,-0.020562316,-0.179945449,0.239645026
2024-05-01 00:00:00,1.1466,0.003588621,0,0.5,0.001794311,-0.177002584,0.241869335
2024-05-02 00:00:00,1.1202,-0.023024594,0,0.5,-0.011512297,-0.195951766,0.227572566
2024-05-03 00:00:00,1.111,-0.008212819,0,0.5,-0.00410641,-0.202555268,0.22253165
2024-05-04 00:00:00,1.0903,-0.018631863,0,0.5,-0.009315932,-0.21741315,0.211142629
2024-05-05 00:00:00,1.0952,0.004494176,0,0.5,0.002247088,-0.213896067,0.213864173
2024-05-06 00:00:00,1.0927,-0.002282688,0,0.5,-0.001141344,-0.215690497,0.212478736
2024-05-07 00:00:00,1.0795,-0.012080168,0,0.5,-0.006040084,-0.225165088,0.205155263
2024-05-08 00:00:00,1.0099,-0.064474294,0,0.5,-0.032237147,-0.275122021,0.166304496
2024-05-09 00:00:00,1.0255,0.015447074,0,0.5,0.007723537,-0.263924777,0.175312491
2024-05-10 00:00:00,1.0071,-0.017942467,-1,0,-0.008971234,-0.277131783,0.164768489
2024-05-11 00:00:00,0.9937,-0.013305531,-1,0,0,-0.286749928,0.164768489
2024-05-12 00:00:00,1.0035,0.009862131,-1,0,0,-0.279715762,0.164768489
2024-05-13 00:00:00,0.9688,-0.034578974,-1,0,0,-0.304622452,0.164768489
2024-05-14 00:00:00,0.8955,-0.075660611,-1,0,0,-0.357235142,0.164768489
2024-05-15 00:00:00,0.9914,0.107091011,-1,0,0,-0.288400804,0.164768489
2024-05-16 00:00:00,1.0236,0.032479322,-1,0,0,-0.265288544,0.164768489
2024-05-17 00:00:00,1.0753,0.050508011,-1,0,0,-0.22817973,0.164768489
2024-05-18 00:00:00,1.0807,0.005021854,-1,0,0,-0.224303761,0.164768489
2024-05-19 00:00:00,1.0264,-0.050245211,-1,0,0,-0.263278783,0.164768489
2024-05-20 00:00:00,1.1466,0.11710834,0,0.5,0,-0.177002584,0.164768489
2024-05-21 00:00:00,1.1412,-0.004709576,0,0.5,-0.002354788,-0.180878553,0.162025706
2024-05-22 00:00:00,1.1058,-0.031019979,-1,0,-0.015509989,-0.206287683,0.144002699
2024-05-23 00:00:00,1.0766,-0.026406222,-1,0,0,-0.227246626,0.144002699
2024-05-24 00:00:00,1.0677,-0.008266766,-1,0,0,-0.233634798,0.144002699
2024-05-25 00:00:00,1.063,-0.004401986,-1,0,0,-0.237008326,0.144002699
2024-05-26 00:00:00,1.042,-0.019755409,-1,0,0,-0.252081539,0.144002699
2024-05-27 00:00:00,1.075,0.031669866,-1,0,0,-0.228395062,0.144002699
2024-05-28 00:00:00,1.0311,-0.040837209,-1,0,0,-0.259905254,0.144002699
2024-05-29 00:00:00,1.017,-0.013674716,-1,0,0,-0.27002584,0.144002699
2024-05-30 00:00:00,1.0137,-0.003244838,-1,0,0,-0.272394488,0.144002699
2024-05-31 00:00:00,1.0237,0.009864852,-1,0,0,-0.265216767,0.144002699
2024-06-01 00:00:00,1.0238,9.76849E-05,-1,0,0,-0.26514499,0.144002699
2024-06-02 00:00:00,1.0165,-0.007130299,-1,0,0,-0.270384726,0.144002699
2024-06-03 00:00:00,1.0399,0.023020167,-1,0,0,-0.25358886,0.144002699
2024-06-04 00:00:00,1.0547,0.014232138,-1,0,0,-0.242965834,0.144002699
2024-06-05 00:00:00,1.1049,0.047596473,0,0.5,0,-0.206933678,0.144002699
2024-06-06 00:00:00,1.1139,0.008145534,0,0.5,0.004072767,-0.20047373,0.148661955
2024-06-07 00:00:00,1.081,-0.029535865,0,0.5,-0.014767932,-0.22408843,0.131698593
2024-06-08 00:00:00,1.1042,0.02146161,0,0.5,0.010730805,-0.207436118,0.14384263
2024-06-09 00:00:00,1.0941,-0.009146894,0,0.5,-0.004573447,-0.214685616,0.138611326
2024-06-10 00:00:00,1.0338,-0.055113792,0,0.5,-0.027556896,-0.25796727,0.107234732
2024-06-11 00:00:00,0.992,-0.040433353,-1,0,-0.020216676,-0.287970141,0.084850126
2024-06-12 00:00:00,1.0185,0.02671371,0,0.5,0,-0.268949182,0.084850126
2024-06-13 00:00:00,0.9657,-0.051840943,0,0.5,-0.025920471,-0.306847545,0.0567303
2024-06-14 00:00:00,0.929,-0.038003521,-1,0,-0.01900176,-0.333189779,0.036650564
2024-06-15 00:00:00,0.9441,0.016254037,-1,0,0,-0.322351421,0.036650564
2024-06-16 00:00:00,0.9694,0.026798009,-1,0,0,-0.304191789,0.036650564
2024-06-17 00:00:00,0.8902,-0.081700021,-1,0,0,-0.361039334,0.036650564
2024-06-18 00:00:00,0.7994,-0.101999551,-1,0,0,-0.426213035,0.036650564
2024-06-19 00:00:00,0.8645,0.081436077,-1,0,0,-0.379486075,0.036650564
2024-06-20 00:00:00,0.894,0.034123771,-1,0,0,-0.3583118,0.036650564
2024-06-21 00:00:00,0.9195,0.02852349,-1,0,0,-0.340008613,0.036650564
2024-06-22 00:00:00,0.8901,-0.031973899,-1,0,0,-0.361111111,0.036650564
2024-06-23 00:00:00,0.8804,-0.010897652,-1,0,0,-0.3680735,0.036650564
2024-06-24 00:00:00,0.8942,0.015674693,-1,0,0,-0.358168246,0.036650564
2024-06-25 00:00:00,0.8776,-0.01856408,-1,0,0,-0.370083262,0.036650564
2024-06-26 00:00:00,0.829,-0.055378304,-1,0,0,-0.404966982,0.036650564
2024-06-27 00:00:00,0.8362,0.008685163,-1,0,0,-0.399799024,0.036650564
2024-06-28 00:00:00,0.7904,-0.054771586,-1,0,0,-0.432672983,0.036650564
2024-06-29 00:00:00,0.7822,-0.010374494,-1,0,0,-0.438558714,0.036650564
2024-06-30 00:00:00,0.8195,0.047686014,-1,0,0,-0.411785817,0.036650564
2024-07-01 00:00:00,0.8087,-0.013178768,-1,0,0,-0.419537755,0.036650564
2024-07-02 00:00:00,0.8254,0.020650427,-1,0,0,-0.407550962,0.036650564
2024-07-03 00:00:00,0.7757,-0.06021323,-1,0,0,-0.443224232,0.036650564
2024-07-04 00:00:00,0.6733,-0.132009798,-1,0,0,-0.516724088,0.036650564
2024-07-05 00:00:00,0.6434,-0.044408139,-1,0,0,-0.538185472,0.036650564
2024-07-06 00:00:00,0.6934,0.077712154,-1,0,0,-0.502296871,0.036650564
2024-07-07 00:00:00,0.6397,-0.077444476,-1,0,0,-0.540841229,0.036650564
2024-07-08 00:00:00,0.673,0.052055651,-1,0,0,-0.51693942,0.036650564
2024-07-09 00:00:00,0.7429,0.103863299,-1,0,0,-0.466767155,0.036650564
2024-07-10 00:00:00,0.7371,-0.007807242,-1,0,0,-0.470930233,0.036650564
2024-07-11 00:00:00,0.7556,0.025098358,-1,0,0,-0.45765145,0.036650564
2024-07-12 00:00:00,0.748,-0.010058232,-1,0,0,-0.463106517,0.036650564
2024-07-13 00:00:00,0.7573,0.012433155,-1,0,0,-0.456431237,0.036650564
2024-07-14 00:00:00,0.8069,0.06549584,-1,0,0,-0.420829744,0.036650564
2024-07-15 00:00:00,0.8431,0.044863056,-1,0,0,-0.394846397,0.036650564
2024-07-16 00:00:00,0.8671,0.028466374,-1,0,0,-0.377619868,0.036650564
2024-07-17 00:00:00,0.8395,-0.031830239,-1,0,0,-0.397430376,0.036650564
2024-07-18 00:00:00,0.8103,-0.034782609,0,0.5,0,-0.41838932,0.036650564
2024-07-19 00:00:00,0.8538,0.053683821,-1,0,0.02684191,-0.387166236,0.064476245
2024-07-20 00:00:00,0.8495,-0.005036308,-1,0,0,-0.390252656,0.064476245
2024-07-21 00:00:00,0.8588,0.010947616,-1,0,0,-0.383577376,0.064476245
2024-07-22 00:00:00,0.8309,-0.032487191,-1,0,0,-0.403603216,0.064476245
2024-07-23 00:00:00,0.8141,-0.02021904,-1,0,0,-0.415661786,0.064476245
2024-07-24 00:00:00,0.7701,-0.054047414,-1,0,0,-0.447243755,0.064476245
2024-07-25 00:00:00,0.7492,-0.027139333,-1,0,0,-0.462245191,0.064476245
2024-07-26 00:00:00,0.7868,0.050186866,-1,0,0,-0.435256962,0.064476245
2024-07-27 00:00:00,0.7841,-0.003431622,-1,0,0,-0.437194947,0.064476245
2024-07-28 00:00:00,0.7491,-0.044637164,-1,0,0,-0.462316968,0.064476245
2024-07-29 00:00:00,0.7398,-0.012414898,-1,0,0,-0.468992248,0.064476245
2024-07-30 00:00:00,0.7071,-0.044201135,-1,0,0,-0.492463394,0.064476245
2024-07-31 00:00:00,0.7067,-0.000565691,-1,0,0,-0.492750502,0.064476245
2024-08-01 00:00:00,0.6956,-0.015706806,-1,0,0,-0.500717772,0.064476245
2024-08-02 00:00:00,0.6377,-0.083237493,-1,0,0,-0.542276773,0.064476245
2024-08-03 00:00:00,0.6099,-0.043594167,-1,0,0,-0.562230835,0.064476245
2024-08-04 00:00:00,0.5772,-0.053615347,-1,0,0,-0.585701981,0.064476245
2024-08-05 00:00:00,0.5344,-0.074151074,-1,0,0,-0.616422624,0.064476245
2024-08-06 00:00:00,0.6008,0.124251497,-1,0,0,-0.568762561,0.064476245
2024-08-07 00:00:00,0.6161,0.025466045,-1,0,0,-0.557780649,0.064476245
2024-08-08 00:00:00,0.8517,0.382405454,0,0.5,0,-0.388673557,0.064476245
2024-08-09 00:00:00,0.8554,0.004344253,0,0.5,0.002172126,-0.386017801,0.066788422
2024-08-10 00:00:00,0.9189,0.074234276,0,0.5,0.037117138,-0.340439276,0.106384555
2024-08-11 00:00:00,0.8731,-0.049842203,0,0.5,-0.024921101,-0.373313236,0.078812234
2024-08-12 00:00:00,1.014,0.161378994,0,0.5,0.080689497,-0.272179156,0.165861051
2024-08-13 00:00:00,0.9548,-0.058382643,0,0.5,-0.029191321,-0.31467126,0.131828026
2024-08-14 00:00:00,0.9334,-0.022413071,0,0.5,-0.011206535,-0.330031582,0.119144155
2024-08-15 00:00:00,0.8446,-0.095136062,-1,0,-0.047568031,-0.393769739,0.065908671
2024-08-16 00:00:00,0.8112,-0.039545347,-1,0,0,-0.417743325,0.065908671
2024-08-17 00:00:00,0.8275,0.020093688,0,0.5,0,-0.406043641,0.065908671
2024-08-18 00:00:00,0.8239,-0.004350453,-1,0,-0.002175227,-0.40862762,0.063590078
2024-08-19 00:00:00,0.9007,0.093215196,0,0.5,0,-0.353502728,0.063590078
2024-08-20 00:00:00,0.8703,-0.033751527,0,0.5,-0.016875763,-0.375322997,0.045641184
2024-08-21 00:00:00,0.8489,-0.024589222,0,0.5,-0.012294611,-0.390683319,0.032785432
2024-08-22 00:00:00,0.8516,0.003180587,0,0.5,0.001590293,-0.388745334,0.034427864
2024-08-23 00:00:00,1.0154,0.192343823,0,0.5,0.096171912,-0.271174275,0.133910769
2024-08-24 00:00:00,1.0179,0.002462084,0,0.5,0.001231042,-0.269379845,0.135306661
2024-08-25 00:00:00,0.9987,-0.018862364,0,0.5,-0.009431182,-0.283161068,0.124599377
2024-08-26 00:00:00,0.9261,-0.072694503,0,0.5,-0.036347251,-0.335271318,0.083723281
2024-08-27 00:00:00,0.8469,-0.085519922,0,0.5,-0.042759961,-0.392118863,0.037383316
2024-08-28 00:00:00,0.8092,-0.044515291,0,0.5,-0.022257646,-0.419178869,0.014293606
2024-08-29 00:00:00,0.8027,-0.008032625,0,0.5,-0.004016312,-0.423844387,0.010219886
2024-08-30 00:00:00,0.8313,0.03562975,0,0.5,0.017814875,-0.403316107,0.028216826
2024-08-31 00:00:00,0.7957,-0.042824492,0,0.5,-0.021412246,-0.428868791,0.006200395
2024-09-01 00:00:00,0.7601,-0.04474048,0,0.5,-0.02237024,-0.454421476,-0.016308549
2024-09-02 00:00:00,0.7864,0.03460071,0,0.5,0.017300355,-0.435544071,0.000709662
2024-09-03 00:00:00,0.7849,-0.001907426,0,0.5,-0.000953713,-0.436620729,-0.000244728
2024-09-04 00:00:00,0.8085,0.030067525,0,0.5,0.015033762,-0.419681309,0.014785355
2024-09-05 00:00:00,0.7964,-0.014965986,0,0.5,-0.007482993,-0.428366351,0.007191723
2024-09-06 00:00:00,0.837,0.050979407,0,0.5,0.025489704,-0.399224806,0.032864742
2024-09-07 00:00:00,0.8906,0.064038232,0,0.5,0.032019116,-0.360752225,0.065936158
2024-09-08 00:00:00,0.9385,0.053783966,0,0.5,0.026891983,-0.326370945,0.094601295
2024-09-09 00:00:00,0.9578,0.020564731,0,0.5,0.010282365,-0.312517944,0.105856385
2024-09-10 00:00:00,0.9173,-0.042284402,0,0.5,-0.021142201,-0.341587712,0.082476147
2024-09-11 00:00:00,0.9297,0.013517933,0,0.5,0.006758967,-0.332687339,0.089792567
2024-09-12 00:00:00,1.0385,0.117026998,1,1,0.058513499,-0.254593741,0.153560144
2024-09-13 00:00:00,1.0271,-0.010977371,1,1,-0.010977371,-0.262776342,0.140897086
2024-09-14 00:00:00,1.044,0.016454094,0,0.5,0.016454094,-0.250645995,0.159669514
2024-09-15 00:00:00,1.0781,0.032662835,0,0.5,0.016331418,-0.226169968,0.178608561
2024-09-16 00:00:00,1.0412,-0.034226881,1,1,-0.01711344,-0.252655757,0.158438514
2024-09-17 00:00:00,1.1685,0.122262774,1,1,0.122262774,-0.161283376,0.30007242
2024-09-18 00:00:00,1.3128,0.123491656,1,1,0.123491656,-0.057708872,0.460620516
2024-09-19 00:00:00,1.3785,0.050045704,1,1,0.050045704,-0.010551249,0.533718297
2024-09-20 00:00:00,1.4689,0.065578527,1,1,0.065578527,0.054335343,0.634297285
2024-09-21 00:00:00,1.4809,0.008169378,1,1,0.008169378,0.062948608,0.647648478
2024-09-22 00:00:00,1.5833,0.06914714,1,1,0.06914714,0.136448464,0.761578658
2024-09-23 00:00:00,1.5345,-0.030821702,1,1,-0.030821702,0.101421189,0.707283806
2024-09-24 00:00:00,1.7419,0.135158032,1,1,0.135158032,0.250287109,0.938036926
2024-09-25 00:00:00,1.6975,-0.025489408,1,1,-0.025489408,0.21841803,0.888637511
2024-09-26 00:00:00,1.6396,-0.034108984,1,1,-0.034108984,0.17685903,0.824218005
2024-09-27 00:00:00,1.6562,0.010124421,1,1,0.010124421,0.188774045,0.842687156
2024-09-28 00:00:00,1.6863,0.018174134,1,1,0.018174134,0.210378984,0.876176398
2024-09-29 00:00:00,1.758,0.042519125,1,1,0.042519125,0.261843239,0.955949776
2024-09-30 00:00:00,1.7736,0.00887372,1,1,0.00887372,0.273040482,0.973306327
2024-10-01 00:00:00,1.7561,-0.009866937,1,1,-0.009866937,0.260479472,0.953835837
2024-10-02 00:00:00,1.8541,0.055805478,1,1,0.055805478,0.330821131,1.06287058
2024-10-03 00:00:00,1.6615,-0.103877892,1,1,-0.103877892,0.192578237,0.848583932
2024-10-04 00:00:00,1.7713,0.066084863,1,1,0.066084863,0.271389607,0.970747349
2024-10-05 00:00:00,1.7533,-0.010162028,1,1,-0.010162028,0.25846971,0.950720559
2024-10-06 00:00:00,1.8396,0.049221468,1,1,0.049221468,0.320413437,1.046737889
2024-10-07 00:00:00,2.0167,0.096270928,1,1,0.096270928,0.447530864,1.243779246
2024-10-08 00:00:00,1.9853,-0.015569991,1,1,-0.015569991,0.424992822,1.208843624
2024-10-09 00:00:00,1.8742,-0.055961316,1,1,-0.055961316,0.345248349,1.085233829
2024-10-10 00:00:00,1.8333,-0.021822644,1,1,-0.021822644,0.315891473,1.039728512
2024-10-11 00:00:00,2.0534,0.120056728,1,1,0.120056728,0.473873098,1.284611644
2024-10-12 00:00:00,2.2408,0.091263271,1,1,0.091263271,0.608383577,1.493112775
2024-10-13 00:00:00,2.3421,0.045207069,1,1,0.045207069,0.681093885,1.605819096
2024-10-14 00:00:00,2.2492,-0.039665258,1,1,-0.039665258,0.614412862,1.50245861
2024-10-15 00:00:00,2.0582,-0.084919082,1,1,-0.084919082,0.477318404,1.289952121
2024-10-16 00:00:00,2.0817,0.011417744,1,1,0.011417744,0.494186047,1.316098208
2024-10-17 00:00:00,2.0245,-0.027477542,1,1,-0.027477542,0.453129486,1.252457521
2024-10-18 00:00:00,2.1242,0.049246728,1,1,0.049246728,0.524691358,1.363383683
2024-10-19 00:00:00,2.062,-0.029281612,1,1,-0.029281612,0.480045937,1.294179999
2024-10-20 00:00:00,2.1275,0.031765276,1,1,0.031765276,0.527060006,1.367055261
2024-10-21 00:00:00,2.0088,-0.055793184,1,1,-0.055793184,0.441860465,1.23498971
2024-10-22 00:00:00,1.9387,-0.034896456,1,1,-0.034896456,0.391544645,1.156996491
2024-10-23 00:00:00,1.9772,0.019858668,1,1,0.019858668,0.419178869,1.199831569
2024-10-24 00:00:00,1.9365,-0.020584665,1,1,-0.020584665,0.389965547,1.154548772
2024-10-25 00:00:00,1.7499,-0.096359411,1,1,-0.096359411,0.256029285,0.946937721
2024-10-26 00:00:00,1.7941,0.025258586,1,1,0.025258586,0.287754809,0.996114615
2024-10-27 00:00:00,1.7554,-0.021570704,1,1,-0.021570704,0.259977031,0.953057018
2024-10-28 00:00:00,1.7718,0.0093426,1,1,0.0093426,0.271748493,0.971303648
2024-10-29 00:00:00,2.0703,0.16847274,1,1,0.16847274,0.486003445,1.303414574
2024-10-30 00:00:00,2.082,0.005651355,1,1,0.005651355,0.494401378,1.316431988
2024-10-31 00:00:00,1.9705,-0.053554275,1,1,-0.053554275,0.414369796,1.192377153
2024-11-01 00:00:00,1.9892,0.009489977,1,1,0.009489977,0.427792133,1.213182762
2024-11-02 00:00:00,1.9071,-0.041272874,1,1,-0.041272874,0.368863049,1.121838349
2024-11-03 00:00:00,1.9447,0.019715799,1,1,0.019715799,0.395851278,1.163672088
2024-11-04 00:00:00,1.8482,-0.04962205,1,1,-0.04962205,0.326586276,1.056306244
2024-11-05 00:00:00,2.0075,0.086191971,1,1,0.086191971,0.440927361,1.233543331
2024-11-06 00:00:00,2.3035,0.147447073,1,1,0.147447073,0.653387884,1.562872759
2024-11-07 00:00:00,2.3193,0.006859127,1,1,0.006859127,0.664728682,1.580451829
2024-11-08 00:00:00,2.2874,-0.01375415,1,1,-0.01375415,0.641831754,1.544959908
2024-11-09 00:00:00,2.7497,0.202107196,1,1,0.202107196,0.973657766,2.059314619
2024-11-10 00:00:00,3.036,0.10412045,1,1,0.10412045,1.1791559,2.377851832
2024-11-11 00:00:00,3.2766,0.079249012,1,1,0.079249012,1.351851852,2.645543252
2024-11-12 00:00:00,3.2166,-0.018311665,1,1,-0.018311665,1.30878553,2.578787287
2024-11-13 00:00:00,3.3062,0.0278555,1,1,0.0278555,1.373097904,2.678476195
2024-11-14 00:00:00,3.3554,0.014881132,1,1,0.014881132,1.408412288,2.733216086
2024-11-15 00:00:00,3.6124,0.076592955,1,1,0.076592955,1.592879701,3.019154136
2024-11-16 00:00:00,3.7617,0.041329864,1,1,0.041329864,1.700043066,3.185265229
