date,close_price_1000PEPEUSDT,return_1000PEPEUSDT,signal_1000PEPEUSDT,position_1000PEPEUSDT,signal_return_1000PEPEUSDT,cum_return_1000PEPEUSDT,cum_signal_return_1000PEPEUSDT
2023-07-20 00:00:00,0.0015028,-0.014169509,0,0.5,-0.007084755,-0.596140926,-0.298162617
2023-07-21 00:00:00,0.001522,0.012776151,0,0.5,0.006388076,-0.590981161,-0.293679227
2023-07-22 00:00:00,0.00149,-0.021024967,0,0.5,-0.010512484,-0.599580769,-0.301104412
2023-07-23 00:00:00,0.0015037,0.009194631,0,0.5,0.004597315,-0.595899062,-0.297891369
2023-07-24 00:00:00,0.0013465,-0.104542129,0,0.5,-0.052271065,-0.638144635,-0.334591335
2023-07-25 00:00:00,0.0013053,-0.030597846,0,0.5,-0.015298923,-0.649216629,-0.344771371
2023-07-26 00:00:00,0.0013318,0.020301846,0,0.5,0.010150923,-0.642095079,-0.338120195
2023-07-27 00:00:00,0.0013428,0.008259498,0,0.5,0.004129749,-0.639138964,-0.335386798
2023-07-28 00:00:00,0.0013357,-0.005287459,0,0.5,-0.00264373,-0.641047002,-0.337143855
2023-07-29 00:00:00,0.0013464,0.008010781,0,0.5,0.00400539,-0.638171508,-0.334488857
2023-07-30 00:00:00,0.0012946,-0.038472965,0,0.5,-0.019236482,-0.652092123,-0.347290951
2023-07-31 00:00:00,0.0012378,-0.043874556,0,0.5,-0.021937278,-0.667356427,-0.361609611
2023-08-01 00:00:00,0.0013021,0.051947003,0,0.5,0.025973501,-0.65007659,-0.345028377
2023-08-02 00:00:00,0.0012185,-0.064203978,0,0.5,-0.032101989,-0.672543065,-0.366054269
2023-08-03 00:00:00,0.0011981,-0.016741896,0,0.5,-0.008370948,-0.678025315,-0.371360996
2023-08-04 00:00:00,0.001154,-0.03680828,0,0.5,-0.01840414,-0.689876649,-0.382930556
2023-08-05 00:00:00,0.0011528,-0.001039861,0,0.5,-0.000519931,-0.690199135,-0.383251389
2023-08-06 00:00:00,0.0011568,0.003469813,0,0.5,0.001734906,-0.689124184,-0.382181388
2023-08-07 00:00:00,0.0011161,-0.035183264,0,0.5,-0.017591632,-0.70006181,-0.393049826
2023-08-08 00:00:00,0.0011754,0.05313144,0,0.5,0.02656572,-0.684125662,-0.376925757
2023-08-09 00:00:00,0.0012309,0.047217968,0,0.5,0.023608984,-0.669210717,-0.362215608
2023-08-10 00:00:00,0.0012331,0.00178731,0,0.5,0.000893655,-0.668619494,-0.361645648
2023-08-11 00:00:00,0.0012459,0.010380342,0,0.5,0.005190171,-0.665179651,-0.35833248
2023-08-12 00:00:00,0.0013522,0.085319849,0,0.5,0.042659925,-0.63661283,-0.330958992
2023-08-13 00:00:00,0.0013648,0.009318148,0,0.5,0.004659074,-0.633226734,-0.32784188
2023-08-14 00:00:00,0.0014048,0.029308324,0,0.5,0.014654162,-0.622477224,-0.317991966
2023-08-15 00:00:00,0.0012677,-0.097593964,0,0.5,-0.048796982,-0.659321168,-0.3512719
2023-08-16 00:00:00,0.0011651,-0.080933975,0,0.5,-0.040466987,-0.68689366,-0.377523972
2023-08-17 00:00:00,0.0010795,-0.073470088,0,0.5,-0.036735044,-0.709897611,-0.400390656
2023-08-18 00:00:00,0.0010892,0.008985642,0,0.5,0.004492821,-0.707290855,-0.397696719
2023-08-19 00:00:00,0.0011344,0.041498347,0,0.5,0.020749174,-0.695143909,-0.385199424
2023-08-20 00:00:00,0.0011173,-0.015074048,0,0.5,-0.007537024,-0.699739324,-0.38983319
2023-08-21 00:00:00,0.0010858,-0.028192965,0,0.5,-0.014096483,-0.708204563,-0.398434396
2023-08-22 00:00:00,0.0010723,-0.012433229,0,0.5,-0.006216614,-0.711832523,-0.402174098
2023-08-23 00:00:00,0.0011041,0.02965588,0,0.5,0.01482794,-0.703286663,-0.393309571
2023-08-24 00:00:00,0.0009415,-0.147269269,0,0.5,-0.073634635,-0.746983419,-0.437982999
2023-08-25 00:00:00,0.0008818,-0.063409453,0,0.5,-0.031704727,-0.763027062,-0.455801594
2023-08-26 00:00:00,0.0008669,-0.016897256,0,0.5,-0.008448628,-0.767031254,-0.460399324
2023-08-27 00:00:00,0.0008956,0.033106471,0,0.5,0.016553236,-0.759318481,-0.451467187
2023-08-28 00:00:00,0.0008577,-0.042317999,0,0.5,-0.021159,-0.769503641,-0.463073593
2023-08-29 00:00:00,0.0008951,0.04360499,0,0.5,0.021802495,-0.75945285,-0.451367257
2023-08-30 00:00:00,0.0008672,-0.031169702,0,0.5,-0.015584851,-0.766950633,-0.459917617
2023-08-31 00:00:00,0.0008033,-0.073685424,0,0.5,-0.036842712,-0.784122974,-0.479815716
2023-09-01 00:00:00,0.0007746,-0.035727624,0,0.5,-0.017863812,-0.791835747,-0.489108191
2023-09-02 00:00:00,0.0007838,0.011877098,-1,0,0.005938549,-0.78936336,-0.486074235
2023-09-03 00:00:00,0.0008022,0.023475376,-1,0,0,-0.784418586,-0.486074235
2023-09-04 00:00:00,0.0007976,-0.005734231,-1,0,0,-0.78565478,-0.486074235
2023-09-05 00:00:00,0.0008028,0.006519559,-1,0,0,-0.784257343,-0.486074235
2023-09-06 00:00:00,0.000796,-0.008470354,-1,0,0,-0.78608476,-0.486074235
2023-09-07 00:00:00,0.0008082,0.015326633,-1,0,0,-0.782806159,-0.486074235
2023-09-08 00:00:00,0.0007965,-0.014476615,-1,0,0,-0.785950391,-0.486074235
2023-09-09 00:00:00,0.0007857,-0.013559322,-1,0,0,-0.788852759,-0.486074235
2023-09-10 00:00:00,0.0007069,-0.100292733,-1,0,0,-0.810029292,-0.486074235
2023-09-11 00:00:00,0.0006688,-0.053897298,-1,0,0,-0.8202682,-0.486074235
2023-09-12 00:00:00,0.0006714,0.00388756,-1,0,0,-0.819569482,-0.486074235
2023-09-13 00:00:00,0.000674,0.003872505,-1,0,0,-0.818870764,-0.486074235
2023-09-14 00:00:00,0.0006828,0.01305638,-1,0,0,-0.816505872,-0.486074235
2023-09-15 00:00:00,0.0006839,0.001611013,-1,0,0,-0.81621026,-0.486074235
2023-09-16 00:00:00,0.0006756,-0.012136277,-1,0,0,-0.818440784,-0.486074235
2023-09-17 00:00:00,0.000627,-0.071936057,-1,0,0,-0.831501438,-0.486074235
2023-09-18 00:00:00,0.0006264,-0.000956938,-1,0,0,-0.83166268,-0.486074235
2023-09-19 00:00:00,0.0006424,0.025542784,-1,0,0,-0.827362877,-0.486074235
2023-09-20 00:00:00,0.0006283,-0.021948941,-1,0,0,-0.831152079,-0.486074235
2023-09-21 00:00:00,0.0006115,-0.026738819,-1,0,0,-0.835666873,-0.486074235
2023-09-22 00:00:00,0.0007144,0.168274734,-1,0,0,-0.808013759,-0.486074235
2023-09-23 00:00:00,0.0006774,-0.051791713,-1,0,0,-0.817957056,-0.486074235
2023-09-24 00:00:00,0.0006758,-0.002361972,-1,0,0,-0.818387036,-0.486074235
2023-09-25 00:00:00,0.0007104,0.051198579,-1,0,0,-0.80908871,-0.486074235
2023-09-26 00:00:00,0.0006949,-0.021818694,-1,0,0,-0.813254145,-0.486074235
2023-09-27 00:00:00,0.0007354,0.058281767,-1,0,0,-0.802370267,-0.486074235
2023-09-28 00:00:00,0.0007335,-0.002583628,-1,0,0,-0.802880869,-0.486074235
2023-09-29 00:00:00,0.0007909,0.078254942,-1,0,0,-0.787455322,-0.486074235
2023-09-30 00:00:00,0.000798,0.008977115,-1,0,0,-0.785547284,-0.486074235
2023-10-01 00:00:00,0.0008143,0.020426065,0,0.5,0,-0.781166859,-0.486074235
2023-10-02 00:00:00,0.0007428,-0.087805477,-1,0,-0.043902739,-0.800381608,-0.508636983
2023-10-03 00:00:00,0.0007224,-0.027463651,-1,0,0,-0.805863857,-0.508636983
2023-10-04 00:00:00,0.0007176,-0.006644518,-1,0,0,-0.807153799,-0.508636983
2023-10-05 00:00:00,0.000701,-0.023132664,-1,0,0,-0.811614845,-0.508636983
2023-10-06 00:00:00,0.0007241,0.032952924,-1,0,0,-0.805407003,-0.508636983
2023-10-07 00:00:00,0.000708,-0.022234498,-1,0,0,-0.809733681,-0.508636983
2023-10-08 00:00:00,0.0007155,0.01059322,-1,0,0,-0.807718148,-0.508636983
2023-10-09 00:00:00,0.0006649,-0.070719776,-1,0,0,-0.821316277,-0.508636983
2023-10-10 00:00:00,0.0006452,-0.029628516,-1,0,0,-0.826610411,-0.508636983
2023-10-11 00:00:00,0.0006354,-0.015189089,-1,0,0,-0.829244041,-0.508636983
2023-10-12 00:00:00,0.0006256,-0.015423355,-1,0,0,-0.831877671,-0.508636983
2023-10-13 00:00:00,0.0006455,0.031809463,-1,0,0,-0.82652979,-0.508636983
2023-10-14 00:00:00,0.0006449,-0.000929512,-1,0,0,-0.826691032,-0.508636983
2023-10-15 00:00:00,0.0006656,0.032098,-1,0,0,-0.821128161,-0.508636983
2023-10-16 00:00:00,0.0006733,0.01156851,-1,0,0,-0.81905888,-0.508636983
2023-10-17 00:00:00,0.0006351,-0.056735482,0,0.5,0,-0.829324662,-0.508636983
2023-10-18 00:00:00,0.0006307,-0.006928043,0,0.5,-0.003464021,-0.830507108,-0.510339075
2023-10-19 00:00:00,0.000627,-0.005866498,-1,0,-0.002933249,-0.831501438,-0.511775372
2023-10-20 00:00:00,0.0006564,0.046889952,0,0.5,0,-0.823600548,-0.511775372
2023-10-21 00:00:00,0.0006982,0.063680683,0,0.5,0.031840341,-0.812367311,-0.496230134
2023-10-22 00:00:00,0.0007473,0.070323689,0,0.5,0.035161845,-0.799172288,-0.478516656
2023-10-23 00:00:00,0.0010055,0.345510504,0,0.5,0.172755252,-0.729784204,-0.388427669
2023-10-24 00:00:00,0.0009254,-0.07966186,0,0.5,-0.03983093,-0.751310096,-0.412787164
2023-10-25 00:00:00,0.0012077,0.305057273,0,0.5,0.152528636,-0.675445433,-0.323220391
2023-10-26 00:00:00,0.0012849,0.06392316,0,0.5,0.03196158,-0.654698879,-0.301589445
2023-10-27 00:00:00,0.0011624,-0.095338159,0,0.5,-0.047669079,-0.687619252,-0.334882033
2023-10-28 00:00:00,0.0011425,-0.017119752,0,0.5,-0.008559876,-0.692967133,-0.340575361
2023-10-29 00:00:00,0.0011473,0.004201313,0,0.5,0.002100656,-0.691677192,-0.339190136
2023-10-30 00:00:00,0.0011724,0.021877451,0,0.5,0.010938726,-0.684931875,-0.331961718
2023-10-31 00:00:00,0.0011465,-0.022091436,0,0.5,-0.011045718,-0.691892182,-0.339340681
2023-11-01 00:00:00,0.0011867,0.035063236,0,0.5,0.017531618,-0.681088925,-0.327758254
2023-11-02 00:00:00,0.0010919,-0.079885396,0,0.5,-0.039942698,-0.706565263,-0.354609403
2023-11-03 00:00:00,0.0010788,-0.011997436,0,0.5,-0.005998718,-0.710085727,-0.358480919
2023-11-04 00:00:00,0.0011171,0.03550241,0,0.5,0.017751205,-0.699793072,-0.347093183
2023-11-05 00:00:00,0.0011225,0.004833945,0,0.5,0.002416973,-0.698341888,-0.345515125
2023-11-06 00:00:00,0.0012085,0.076614699,0,0.5,0.03830735,-0.675230443,-0.320443544
2023-11-07 00:00:00,0.0011661,-0.035084816,0,0.5,-0.017542408,-0.686624923,-0.3323646
2023-11-08 00:00:00,0.0011849,0.016122116,0,0.5,0.008061058,-0.681572653,-0.326982753
2023-11-09 00:00:00,0.0013343,0.12608659,0,0.5,0.063043295,-0.641423235,-0.284553528
2023-11-10 00:00:00,0.0013437,0.007044892,0,0.5,0.003522446,-0.6388971,-0.282033406
2023-11-11 00:00:00,0.0012774,-0.049341371,0,0.5,-0.024670685,-0.656714412,-0.299746134
2023-11-12 00:00:00,0.0012271,-0.039376859,0,0.5,-0.01968843,-0.670231921,-0.313533033
2023-11-13 00:00:00,0.0011634,-0.05191101,0,0.5,-0.025955505,-0.687350515,-0.33135063
2023-11-14 00:00:00,0.0011522,-0.009626955,0,0.5,-0.004813478,-0.690360377,-0.334569159
2023-11-15 00:00:00,0.0012562,0.090262107,0,0.5,0.045131054,-0.662411652,-0.304537564
2023-11-16 00:00:00,0.001142,-0.090909091,0,0.5,-0.045454545,-0.693101502,-0.336149492
2023-11-17 00:00:00,0.0011525,0.009194396,0,0.5,0.004597198,-0.690279756,-0.33309764
2023-11-18 00:00:00,0.0011485,-0.003470716,0,0.5,-0.001735358,-0.691354707,-0.334254955
2023-11-19 00:00:00,0.0011913,0.037265999,0,0.5,0.018633,-0.679852732,-0.321850127
2023-11-20 00:00:00,0.0011311,-0.050533031,0,0.5,-0.025266516,-0.696030744,-0.338984612
2023-11-21 00:00:00,0.0010341,-0.085757227,0,0.5,-0.042878614,-0.722098304,-0.367328035
2023-11-22 00:00:00,0.001107,0.070496084,0,0.5,0.035248042,-0.702507323,-0.345027587
2023-11-23 00:00:00,0.0010691,-0.034236676,0,0.5,-0.017118338,-0.712692483,-0.356239626
2023-11-24 00:00:00,0.0011077,0.036105135,-1,0,0.018052568,-0.702319207,-0.344618099
2023-11-25 00:00:00,0.0011797,0.064999549,-1,0,0,-0.682970089,-0.344618099
2023-11-26 00:00:00,0.0011154,-0.054505383,-1,0,0,-0.700249926,-0.344618099
2023-11-27 00:00:00,0.0010831,-0.028958221,-1,0,0,-0.708930155,-0.344618099
2023-11-28 00:00:00,0.001095,0.010986982,-1,0,0,-0.705732176,-0.344618099
2023-11-29 00:00:00,0.0010571,-0.034611872,-1,0,0,-0.715917336,-0.344618099
2023-11-30 00:00:00,0.0010869,0.028190332,-1,0,0,-0.707908952,-0.344618099
2023-12-01 00:00:00,0.0011062,0.017756923,-1,0,0,-0.702722313,-0.344618099
2023-12-02 00:00:00,0.0011668,0.054782137,1,1,0,-0.686436806,-0.344618099
2023-12-03 00:00:00,0.0012075,0.034881728,1,1,0.034881728,-0.67549918,-0.321757246
2023-12-04 00:00:00,0.0013953,0.15552795,1,1,0.15552795,-0.625030233,-0.21627154
2023-12-05 00:00:00,0.0016203,0.161255644,1,1,0.161255644,-0.564564242,-0.089890903
2023-12-06 00:00:00,0.0014825,-0.085045979,1,1,-0.085045979,-0.601596302,-0.167292022
2023-12-07 00:00:00,0.001525,0.028667791,1,1,0.028667791,-0.590174948,-0.143420124
2023-12-08 00:00:00,0.001576,0.033442623,1,1,0.033442623,-0.576469324,-0.114773846
2023-12-09 00:00:00,0.0015327,-0.027474619,1,1,-0.027474619,-0.588105668,-0.139095098
2023-12-10 00:00:00,0.0016054,0.047432635,1,1,0.047432635,-0.568568434,-0.09826011
2023-12-11 00:00:00,0.0014127,-0.120032391,1,1,-0.120032391,-0.620354196,-0.206498104
2023-12-12 00:00:00,0.0013972,-0.010971898,0,0.5,-0.010971898,-0.624519631,-0.215204326
2023-12-13 00:00:00,0.0014164,0.013741769,1,1,0.006870885,-0.619359867,-0.209812086
2023-12-14 00:00:00,0.0014855,0.048785654,1,1,0.048785654,-0.600790089,-0.171262252
2023-12-15 00:00:00,0.0013294,-0.105082464,1,1,-0.105082464,-0.64274005,-0.258348056
2023-12-16 00:00:00,0.0014169,0.065819167,1,1,0.065819167,-0.619225498,-0.209533143
2023-12-17 00:00:00,0.0013374,-0.056108406,1,1,-0.056108406,-0.640590148,-0.253884978
2023-12-18 00:00:00,0.0013066,-0.023029759,1,1,-0.023029759,-0.64886727,-0.271067828
2023-12-19 00:00:00,0.0012483,-0.044619623,1,1,-0.044619623,-0.664534681,-0.303592507
2023-12-20 00:00:00,0.0012703,0.017623969,1,1,0.017623969,-0.65862245,-0.291319043
2023-12-21 00:00:00,0.0013066,0.028575927,1,1,0.028575927,-0.64886727,-0.271067828
2023-12-22 00:00:00,0.0015813,0.210240318,1,1,0.210240318,-0.575045014,-0.117816896
2023-12-23 00:00:00,0.0014733,-0.068298236,1,1,-0.068298236,-0.604068689,-0.178068445
2023-12-24 00:00:00,0.0013748,-0.066856716,1,1,-0.066856716,-0.630539357,-0.23302009
2023-12-25 00:00:00,0.0014078,0.024003491,1,1,0.024003491,-0.621671011,-0.214609894
2023-12-26 00:00:00,0.0013393,-0.04865748,1,1,-0.04865748,-0.640079546,-0.252824997
2023-12-27 00:00:00,0.001448,0.081161801,1,1,0.081161801,-0.610867754,-0.192182928
2023-12-28 00:00:00,0.0013435,-0.072168508,1,1,-0.072168508,-0.638950848,-0.250481882
2023-12-29 00:00:00,0.0013491,0.004168217,1,1,0.004168217,-0.637445917,-0.247357727
2023-12-30 00:00:00,0.0013091,-0.029649396,1,1,-0.029649396,-0.648195426,-0.269673116
2023-12-31 00:00:00,0.0012956,-0.010312428,1,1,-0.010312428,-0.651823386,-0.277204559
2024-01-01 00:00:00,0.0014066,0.085674591,1,1,0.085674591,-0.621993497,-0.215279356
2024-01-02 00:00:00,0.0013391,-0.047988056,1,1,-0.047988056,-0.640133294,-0.252936574
2024-01-03 00:00:00,0.0011875,-0.113210365,0,0.5,-0.113210365,-0.680873935,-0.337511898
2024-01-04 00:00:00,0.0012558,0.057515789,0,0.5,0.028757895,-0.662519148,-0.318460134
2024-01-05 00:00:00,0.0011974,-0.04650422,0,0.5,-0.02325211,-0.678213432,-0.334307374
2024-01-06 00:00:00,0.0011575,-0.033322198,0,0.5,-0.016661099,-0.688936067,-0.345398545
2024-01-07 00:00:00,0.0011126,-0.038790497,0,0.5,-0.019395248,-0.701002392,-0.358094703
2024-01-08 00:00:00,0.0011944,0.073521481,0,0.5,0.036760741,-0.679019645,-0.334497789
2024-01-09 00:00:00,0.0011968,0.002009377,0,0.5,0.001004689,-0.678374674,-0.333829166
2024-01-10 00:00:00,0.001331,0.112132353,0,0.5,0.056066176,-0.64231007,-0.296479515
2024-01-11 00:00:00,0.0013642,0.024943651,0,0.5,0.012471826,-0.633387977,-0.28770533
2024-01-12 00:00:00,0.0012348,-0.094854127,0,0.5,-0.047427063,-0.66816264,-0.321487375
2024-01-13 00:00:00,0.0012439,0.007369615,0,0.5,0.003684807,-0.665717127,-0.318987186
2024-01-14 00:00:00,0.0011939,-0.040196157,0,0.5,-0.020098079,-0.679154014,-0.332674235
2024-01-15 00:00:00,0.0012046,0.008962225,0,0.5,0.004481112,-0.67627852,-0.329683874
2024-01-16 00:00:00,0.0012454,0.033870164,0,0.5,0.016935082,-0.66531402,-0.318332015
2024-01-17 00:00:00,0.0012074,-0.030512285,0,0.5,-0.015256143,-0.675526054,-0.328731639
2024-01-18 00:00:00,0.0011444,-0.052178234,0,0.5,-0.026089117,-0.692456532,-0.346244438
2024-01-19 00:00:00,0.0011373,-0.006204124,0,0.5,-0.003102062,-0.69436457,-0.348272428
2024-01-20 00:00:00,0.0011665,0.025674844,0,0.5,0.012837422,-0.686517428,-0.339905927
2024-01-21 00:00:00,0.0011234,-0.036948135,0,0.5,-0.018474068,-0.698100024,-0.352100549
2024-01-22 00:00:00,0.0010547,-0.061153641,0,0.5,-0.03057682,-0.716562307,-0.371911254
2024-01-23 00:00:00,0.0010413,-0.012705035,0,0.5,-0.006352517,-0.720163393,-0.375901199
2024-01-24 00:00:00,0.001043,0.001632575,0,0.5,0.000816287,-0.719706538,-0.375391755
2024-01-25 00:00:00,0.001028,-0.014381592,0,0.5,-0.007190796,-0.723737604,-0.379883185
2024-01-26 00:00:00,0.001083,0.053501946,0,0.5,0.026750973,-0.708957029,-0.363294457
2024-01-27 00:00:00,0.0010958,0.011819021,0,0.5,0.005909511,-0.705517186,-0.359531839
2024-01-28 00:00:00,0.0010658,-0.027377259,0,0.5,-0.013688629,-0.713579318,-0.36829897
2024-01-29 00:00:00,0.0010648,-0.000938262,0,0.5,-0.000469131,-0.713848056,-0.368595321
2024-01-30 00:00:00,0.0010093,-0.052122464,0,0.5,-0.026061232,-0.728763,-0.385050505
2024-01-31 00:00:00,0.000913,-0.095412662,0,0.5,-0.047706331,-0.754642444,-0.414387489
