date,close_price_TRXUSDT,return_TRXUSDT,signal_TRXUSDT,position_TRXUSDT,signal_return_TRXUSDT,cum_return_TRXUSDT,cum_signal_return_TRXUSDT
2020-06-14 00:00:00,0.01617,-0.031736527,0,0.5,-0.015868263,-0.067474048,0.013847078
2020-06-15 00:00:00,0.01609,-0.004947434,0,0.5,-0.002473717,-0.072087659,0.011339107
2020-06-16 00:00:00,0.01614,0.00310752,0,0.5,0.00155376,-0.069204152,0.012910486
2020-06-17 00:00:00,0.0162,0.003717472,0,0.5,0.001858736,-0.065743945,0.014793219
2020-06-18 00:00:00,0.01601,-0.011728395,0,0.5,-0.005864198,-0.076701269,0.008842271
2020-06-19 00:00:00,0.01586,-0.009369144,0,0.5,-0.004684572,-0.085351788,0.004116277
2020-06-20 00:00:00,0.01597,0.006935687,0,0.5,0.003467844,-0.079008074,0.007598395
2020-06-21 00:00:00,0.01583,-0.008766437,0,0.5,-0.004383219,-0.087081892,0.003181871
2020-06-22 00:00:00,0.01639,0.035375869,0,0.5,0.017687934,-0.054786621,0.020926086
2020-06-23 00:00:00,0.01653,0.008541794,0,0.5,0.004270897,-0.046712803,0.025286356
2020-06-24 00:00:00,0.01595,-0.035087719,0,0.5,-0.01754386,-0.080161476,0.007298876
2020-06-25 00:00:00,0.0159,-0.003134796,0,0.5,-0.001567398,-0.083044983,0.005720038
2020-06-26 00:00:00,0.01585,-0.003144654,0,0.5,-0.001572327,-0.085928489,0.004138717
2020-06-27 00:00:00,0.01543,-0.026498423,0,0.5,-0.013249211,-0.110149942,-0.009165329
2020-06-28 00:00:00,0.01576,0.021386909,0,0.5,0.010693454,-0.0911188,0.001430116
2020-06-29 00:00:00,0.01619,0.027284264,-1,0,0.013642132,-0.066320646,0.015091758
2020-06-30 00:00:00,0.01637,0.011117974,0,0.5,0,-0.055940023,0.015091758
2020-07-01 00:00:00,0.01687,0.030543677,-1,0,0.015271839,-0.02710496,0.030594075
2020-07-02 00:00:00,0.01658,-0.017190279,0,0.5,0,-0.043829296,0.030594075
2020-07-03 00:00:00,0.01661,0.001809409,-1,0,0.000904704,-0.042099193,0.031526459
2020-07-04 00:00:00,0.01682,0.012642986,-1,0,0,-0.029988466,0.031526459
2020-07-05 00:00:00,0.01688,0.003567182,0,0.5,0,-0.026528258,0.031526459
2020-07-06 00:00:00,0.01802,0.067535545,1,1,0.033767773,0.039215686,0.066358809
2020-07-07 00:00:00,0.01724,-0.043285239,0,0.5,-0.043285239,-0.005767013,0.020201214
2020-07-08 00:00:00,0.01793,0.040023202,0,0.5,0.020011601,0.034025375,0.040617073
2020-07-09 00:00:00,0.01856,0.035136642,1,1,0.017568321,0.070357555,0.058898968
2020-07-10 00:00:00,0.01813,-0.023168103,1,1,-0.023168103,0.0455594,0.034366288
2020-07-11 00:00:00,0.01839,0.014340871,1,1,0.014340871,0.060553633,0.049200002
2020-07-12 00:00:00,0.01817,-0.011963023,1,1,-0.011963023,0.047866205,0.036648397
2020-07-13 00:00:00,0.01756,-0.033571822,1,1,-0.033571822,0.012687428,0.001846222
2020-07-14 00:00:00,0.01768,0.006833713,1,1,0.006833713,0.019607843,0.008692552
2020-07-15 00:00:00,0.01759,-0.005090498,1,1,-0.005090498,0.014417532,0.003557805
2020-07-16 00:00:00,0.01718,-0.023308698,1,1,-0.023308698,-0.00922722,-0.019833821
2020-07-17 00:00:00,0.01718,0,1,1,0,-0.00922722,-0.019833821
2020-07-18 00:00:00,0.01743,0.014551804,1,1,0.014551804,0.005190311,-0.005570635
2020-07-19 00:00:00,0.01756,0.007458405,1,1,0.007458405,0.012687428,0.001846222
2020-07-20 00:00:00,0.01718,-0.021640091,1,1,-0.021640091,-0.00922722,-0.019833821
2020-07-21 00:00:00,0.01765,0.027357392,1,1,0.027357392,0.017877739,0.006980969
2020-07-22 00:00:00,0.01796,0.017563739,1,1,0.017563739,0.035755479,0.024667321
2020-07-23 00:00:00,0.01792,-0.002227171,1,1,-0.002227171,0.033448674,0.022385211
2020-07-24 00:00:00,0.01797,0.002790179,1,1,0.002790179,0.03633218,0.025237848
2020-07-25 00:00:00,0.01881,0.046744574,1,1,0.046744574,0.084775087,0.073162155
2020-07-26 00:00:00,0.01854,-0.014354067,1,1,-0.014354067,0.069204152,0.057757913
2020-07-27 00:00:00,0.01874,0.010787487,1,1,0.010787487,0.080738178,0.069168463
2020-07-28 00:00:00,0.01915,0.021878335,1,1,0.021878335,0.10438293,0.092560089
2020-07-29 00:00:00,0.01919,0.002088773,1,1,0.002088773,0.106689735,0.094842198
2020-07-30 00:00:00,0.01918,-0.000521105,1,1,-0.000521105,0.106113033,0.094271671
2020-07-31 00:00:00,0.01971,0.027632951,1,1,0.027632951,0.136678201,0.124509626
2020-08-01 00:00:00,0.0205,0.040081177,1,1,0.040081177,0.182237601,0.169581296
2020-08-02 00:00:00,0.0191,-0.068292683,1,1,-0.068292683,0.101499423,0.089707451
2020-08-03 00:00:00,0.01992,0.042931937,1,1,0.042931937,0.148788927,0.136490703
2020-08-04 00:00:00,0.02041,0.024598394,1,1,0.024598394,0.17704729,0.164446549
2020-08-05 00:00:00,0.02036,-0.00244978,1,1,-0.00244978,0.174163783,0.161593911
2020-08-06 00:00:00,0.02027,-0.004420432,1,1,-0.004420432,0.168973472,0.156459164
2020-08-07 00:00:00,0.0199,-0.018253577,1,1,-0.018253577,0.147635525,0.135349648
2020-08-08 00:00:00,0.02047,0.028643216,1,1,0.028643216,0.180507497,0.167869714
2020-08-09 00:00:00,0.02049,0.00097704,1,1,0.00097704,0.1816609,0.169010768
2020-08-10 00:00:00,0.0215,0.049292338,1,1,0.049292338,0.239907728,0.226634042
2020-08-11 00:00:00,0.02014,-0.063255814,1,1,-0.063255814,0.161476355,0.149042307
2020-08-12 00:00:00,0.02024,0.004965243,1,1,0.004965243,0.167243368,0.154747582
2020-08-13 00:00:00,0.02243,0.108201581,1,1,0.108201581,0.293540946,0.279693096
2020-08-14 00:00:00,0.02477,0.104324565,1,1,0.104324565,0.428489043,0.413196522
2020-08-15 00:00:00,0.02528,0.020589423,1,1,0.020589423,0.457900807,0.442293423
2020-08-16 00:00:00,0.02827,0.118275316,1,1,0.118275316,0.630334487,0.612881133
2020-08-17 00:00:00,0.03042,0.076052352,1,1,0.076052352,0.75432526,0.735544538
2020-08-18 00:00:00,0.02882,-0.052596976,1,1,-0.052596976,0.662053057,0.644260144
2020-08-19 00:00:00,0.02652,-0.07980569,1,1,-0.07980569,0.529411765,0.513038828
2020-08-20 00:00:00,0.0275,0.036953243,1,1,0.036953243,0.585928489,0.568950519
2020-08-21 00:00:00,0.02426,-0.117818182,1,1,-0.117818182,0.399077278,0.384099621
2020-08-22 00:00:00,0.02517,0.037510305,1,1,0.037510305,0.451557093,0.43601762
2020-08-23 00:00:00,0.02437,-0.03178387,1,1,-0.03178387,0.405420992,0.390375424
2020-08-24 00:00:00,0.02513,0.031185884,1,1,0.031185884,0.449250288,0.433735511
2020-08-25 00:00:00,0.02301,-0.084361321,1,1,-0.084361321,0.326989619,0.312783689
2020-08-26 00:00:00,0.02372,0.03085615,1,1,0.03085615,0.367935409,0.353291139
2020-08-27 00:00:00,0.02305,-0.028246206,1,1,-0.028246206,0.329296424,0.315065799
2020-08-28 00:00:00,0.02395,0.039045553,1,1,0.039045553,0.381199539,0.36641327
2020-08-29 00:00:00,0.02495,0.041753653,1,1,0.041753653,0.438869666,0.423466016
2020-08-30 00:00:00,0.02698,0.081362725,1,1,0.081362725,0.555940023,0.539283091
2020-08-31 00:00:00,0.02922,0.083024463,1,1,0.083024463,0.685121107,0.667081242
2020-09-01 00:00:00,0.03471,0.18788501,1,1,0.18788501,1.001730104,0.980300819
2020-09-02 00:00:00,0.03447,-0.006914434,1,1,-0.006914434,0.987889273,0.96660816
2020-09-03 00:00:00,0.03987,0.156657963,1,1,0.156657963,1.299307958,1.274692989
2020-09-04 00:00:00,0.03541,-0.111863557,1,1,-0.111863557,1.042099193,1.020237741
2020-09-05 00:00:00,0.02985,-0.157017792,1,1,-0.157017792,0.721453287,0.703024472
2020-09-06 00:00:00,0.0314,0.051926298,1,1,0.051926298,0.810841984,0.791456229
2020-09-07 00:00:00,0.03248,0.034394904,1,1,0.034394904,0.873125721,0.853073195
2020-09-08 00:00:00,0.03513,0.08158867,1,1,0.08158867,1.025951557,1.004262972
2020-09-09 00:00:00,0.0339,-0.03501281,1,1,-0.03501281,0.955017301,0.934088094
2020-09-10 00:00:00,0.03296,-0.027728614,1,1,-0.027728614,0.900807382,0.880458513
2020-09-11 00:00:00,0.03345,0.014866505,1,1,0.014866505,0.929065744,0.908414358
2020-09-12 00:00:00,0.0327,-0.022421525,1,1,-0.022421525,0.885813149,0.865624799
2020-09-13 00:00:00,0.03056,-0.065443425,1,1,-0.065443425,0.762399077,0.743531922
2020-09-14 00:00:00,0.03031,-0.008180628,1,1,-0.008180628,0.747981546,0.729268736
2020-09-15 00:00:00,0.02781,-0.082481029,0,0.5,-0.082481029,0.603806228,0.58663687
2020-09-16 00:00:00,0.0264,-0.050701187,0,0.5,-0.025350593,0.522491349,0.546414684
2020-09-17 00:00:00,0.02812,0.065151515,0,0.5,0.032575758,0.621683968,0.596790314
2020-09-18 00:00:00,0.02905,0.033072546,1,1,0.016536273,0.675317186,0.623195275
2020-09-19 00:00:00,0.02766,-0.047848537,1,1,-0.047848537,0.595155709,0.545527756
2020-09-20 00:00:00,0.02691,-0.027114967,1,1,-0.027114967,0.551903114,0.503620821
2020-09-21 00:00:00,0.02488,-0.075436641,0,0.5,-0.075436641,0.434832757,0.390192717
2020-09-22 00:00:00,0.02497,0.003617363,1,1,0.001808682,0.440023068,0.392707133
2020-09-23 00:00:00,0.02485,-0.004805767,0,0.5,-0.004805767,0.433102653,0.386014108
2020-09-24 00:00:00,0.02624,0.055935614,1,1,0.027967807,0.513264129,0.424777882
2020-09-25 00:00:00,0.02712,0.033536585,1,1,0.033536585,0.564013841,0.472560067
2020-09-26 00:00:00,0.02717,0.001843658,1,1,0.001843658,0.566897347,0.475274964
2020-09-27 00:00:00,0.02657,-0.02208318,1,1,-0.02208318,0.532295271,0.442696202
2020-09-28 00:00:00,0.02623,-0.012796387,1,1,-0.012796387,0.512687428,0.424234903
2020-09-29 00:00:00,0.02627,0.001524971,0,0.5,0.001524971,0.514994233,0.42640682
2020-09-30 00:00:00,0.0262,-0.002664636,0,0.5,-0.001332318,0.510957324,0.424506393
2020-10-01 00:00:00,0.02581,-0.014885496,0,0.5,-0.007442748,0.488465975,0.41390415
2020-10-02 00:00:00,0.02591,0.003874467,0,0.5,0.001937234,0.494232987,0.416643213
2020-10-03 00:00:00,0.02716,0.048243921,0,0.5,0.024121961,0.566320646,0.450815425
2020-10-04 00:00:00,0.02642,-0.02724595,0,0.5,-0.013622975,0.523644752,0.431051003
2020-10-05 00:00:00,0.02642,0,0,0.5,0,0.523644752,0.431051003
2020-10-06 00:00:00,0.02557,-0.032172597,0,0.5,-0.016086298,0.474625144,0.408030689
2020-10-07 00:00:00,0.0255,-0.002737583,0,0.5,-0.001368792,0.470588235,0.406103389
2020-10-08 00:00:00,0.0257,0.007843137,0,0.5,0.003921569,0.482122261,0.41161752
2020-10-09 00:00:00,0.02626,0.021789883,0,0.5,0.010894942,0.514417532,0.42699701
2020-10-10 00:00:00,0.02644,0.006854532,0,0.5,0.003427266,0.524798155,0.431887708
2020-10-11 00:00:00,0.02654,0.003782148,0,0.5,0.001891074,0.530565167,0.434595514
2020-10-12 00:00:00,0.02711,0.021477016,0,0.5,0.010738508,0.56343714,0.45000093
2020-10-13 00:00:00,0.02683,-0.010328292,0,0.5,-0.005164146,0.547289504,0.442512913
2020-10-14 00:00:00,0.02678,-0.001863586,0,0.5,-0.000931793,0.544405998,0.44116879
2020-10-15 00:00:00,0.02654,-0.008961912,0,0.5,-0.004480956,0.530565167,0.434710976
2020-10-16 00:00:00,0.02569,-0.032027129,0,0.5,-0.016013564,0.481545559,0.411736139
2020-10-17 00:00:00,0.02573,0.001557026,0,0.5,0.000778513,0.483852364,0.412835194
2020-10-18 00:00:00,0.02592,0.007384376,0,0.5,0.003692188,0.494809689,0.418051648
2020-10-19 00:00:00,0.02589,-0.001157407,0,0.5,-0.000578704,0.493079585,0.417231016
2020-10-20 00:00:00,0.02593,0.001544998,0,0.5,0.000772499,0.49538639,0.418325825
2020-10-21 00:00:00,0.02669,0.02930968,1,1,0.01465484,0.539215686,0.439111163
2020-10-22 00:00:00,0.0271,0.015361559,1,1,0.015361559,0.562860438,0.461218154
2020-10-23 00:00:00,0.02673,-0.013653137,1,1,-0.013653137,0.541522491,0.441267943
