date,close_price_BTCUSDT,close_price_ETHUSDT,close_price_SOLUSDT,return_BTCUSDT,return_ETHUSDT,return_SOLUSDT,signal_BTCUSDT,signal_ETHUSDT,signal_SOLUSDT,position_BTCUSDT,position_ETHUSDT,position_SOLUSDT,signal_return_BTCUSDT,signal_return_ETHUSDT,signal_return_SOLUSDT,signal_basket_return,cum_signal_basket_return
10/2/2021,47626.61,3387.25,168.889,-0.010334357,0.023777572,0.0451246,0,0,1,0,0,0.130374963,0,0,0.005598,0.005598,1.316549
10/3/2021,48187.3,3418.25,173.045,0.01177262,0.009151967,0.024607879,0,0,1,0,0,0.136678022,0,0,0.003208251,0.003208,1.323981
10/4/2021,49198.22,3386.12,167.244,0.020978972,-0.009399547,-0.033523072,0,0,1,0,0,0.137325929,0,0,-0.004581867,-0.004582,1.313332
10/5/2021,51455.12,3517.64,164.745,0.045873611,0.038840915,-0.01494224,0,0,1,0,0,0.137178256,0,0,-0.002051957,-0.002052,1.308585
10/6/2021,55321.6,3576.85,154.005,0.075142765,0.016832308,-0.06519166,1,0,0,0.231166504,0,0,0,0,-0.008942878,-0.008943,1.28794
10/7/2021,53814.99,3589.85,154.38,-0.027233666,0.003634483,0.002434986,1,1,0,0.129545365,0.104520313,0,-0.006295511,0,0,-0.006296,1.273535
10/8/2021,53975,3563.81,158.932,0.002973335,-0.007253785,0.029485685,1,1,0,0.130255271,0.104641398,0,0.000385182,-0.000758168,0,-0.000373,1.272687
10/9/2021,54960.77,3577.8,156.943,0.018263455,0.003925574,-0.012514786,1,1,0,0.130057676,0.10501272,0,0.002378911,0.000410778,0,0.00279,1.279028
10/10/2021,54700,3415.01,147.62,-0.004744657,-0.045500028,-0.059403733,1,1,0,0.132176361,0.106523469,0,-0.000617079,-0.004778082,0,-0.005395,1.266732
10/11/2021,57500.01,3543.1,144.888,0.051188483,0.037507943,-0.018506977,1,1,0,0.129560555,0.105809996,0,0.006765907,0.003995476,0,0.010761,1.291124
10/12/2021,56011.84,3492.91,152.328,-0.025881213,-0.014165561,0.051350008,1,1,0,0.128162257,0.106754747,0,-0.003353184,-0.001498858,0,-0.004852,1.280008
10/13/2021,57393.65,3610.05,148.08,0.024669963,0.033536507,-0.027887191,1,1,0,0.12911789,0.107193442,0,0.003161758,0.003580181,0,0.006742,1.29538
10/14/2021,57378.19,3794.19,150.164,-0.000269368,0.051007604,0.014073474,1,1,0,0.13110354,0.106851207,0,-3.48E-05,0.005467681,0,0.005433,1.307851
10/15/2021,61702.33,3872.71,163.236,0.075362084,0.020694799,0.08705149,1,1,1,0.083581812,0.072305459,0.049328648,0.009880236,0.002211264,0,0.012092,1.335757
10/16/2021,60925.56,3833.3,157.686,-0.01258899,-0.010176336,-0.033999853,1,1,1,0.083421206,0.072337957,0.049436448,-0.001052211,-0.000735805,-0.001677167,-0.003465,1.327664
10/17/2021,61571.45,3851.01,160.291,0.010601298,0.00462004,0.016520173,1,1,1,0.083705531,0.07382197,0.049625862,0.000884373,0.000334204,0.000816699,0.002035,1.3324
10/18/2021,62037.92,3748.31,157.263,0.007576076,-0.026668329,-0.018890643,1,1,0,0.125713923,0.10993115,0,0.000634159,-0.001968709,-0.000937464,-0.002272,1.327101
10/19/2021,64316.7,3881.48,155.941,0.03673205,0.035528011,-0.0084063,1,1,1,0.08404906,0.073501247,0.055714435,0.00461773,0.003905635,0,0.008523,1.346935
10/20/2021,66064.24,4164.14,176.821,0.027170859,0.072822738,0.133896794,1,1,1,0.094365277,0.079187369,0.056481357,0.002283685,0.005352562,0.007459984,0.015096,1.382364
10/21/2021,62260.33,4057.26,190.647,-0.057578956,-0.025666764,0.07819207,1,1,1,0.093682916,0.083472054,0.056993236,-0.005433454,-0.002032484,0.004416394,-0.00305,1.375098
10/22/2021,60734.27,3975.56,196.446,-0.024510953,-0.020136743,0.030417473,1,1,1,0.095626062,0.092275004,0.067482623,-0.002296258,-0.001680855,0.00173359,-0.002244,1.369769
10/23/2021,61325.11,4170.5,197.88,0.00972828,0.049034601,0.007299716,1,1,1,0.096053456,0.090817878,0.067480479,0.000930277,0.004524668,0.000492604,0.005948,1.383864
10/24/2021,60902.82,4084.61,202.386,-0.006886086,-0.020594653,0.022771377,1,1,1,0.099921975,0.097611997,0.070706748,-0.000661432,-0.001870363,0.001536623,-0.000995,1.381492
10/25/2021,63127.04,4224.14,209.949,0.036520805,0.034159932,0.037369186,1,1,1,0.09953215,0.097254574,0.071128433,0.003649231,0.003334419,0.002642254,0.009626,1.404416
10/26/2021,60358.75,4133.39,199.998,-0.043852682,-0.021483663,-0.047397225,1,1,1,0.095332756,0.097394714,0.069385489,-0.004364752,-0.002089384,-0.00337129,-0.009825,1.380793
10/27/2021,58449.36,3923.57,184.468,-0.031634022,-0.050762207,-0.077650777,1,1,1,0.094583663,0.096362135,0.06583408,-0.003015758,-0.004943971,-0.005387837,-0.013348,1.349014
10/28/2021,60622.03,4288.96,195.5,0.037171836,0.093126923,0.059804411,1,1,1,0.095725584,0.092131508,0.065708789,0.003515848,0.008973909,0.003937168,0.016427,1.387601
10/29/2021,62308.22,4421.53,200.529,0.027814806,0.030909591,0.025723785,1,1,1,0.095494569,0.091860108,0.065690796,0.002662589,0.002847747,0.001690279,0.007201,1.404794
10/30/2021,61895.19,4324.82,195.85,-0.00662882,-0.021872519,-0.023333283,1,1,1,0.097240742,0.092088543,0.065551875,-0.000633016,-0.002009212,-0.001532782,-0.004175,1.394754
10/31/2021,61348.61,4288.86,202.668,-0.008830735,-0.008314797,0.034812356,1,1,1,0.108671486,0.10257937,0.07361878,-0.000858707,-0.000765698,0.002282015,0.000658,1.39633
11/1/2021,60942.87,4322.72,204.144,-0.006613679,0.007894872,0.007282847,1,1,1,0.108904203,0.10291423,0.074409155,-0.000718718,0.000809851,0.000536154,0.000627,1.397833
11/2/2021,63266.69,4593.88,221.044,0.038131122,0.062729022,0.082784701,1,1,1,0.107414932,0.098816569,0.071510059,0.004152639,0.006455709,0.00615994,0.016768,1.438039
11/3/2021,62946.45,4606.59,243.25,-0.005061747,0.002766724,0.100459637,1,1,1,0.107302792,0.099285745,0.068650598,-0.000543707,0.000273398,0.007183875,0.006914,1.454896
11/4/2021,61431.86,4535.37,246.995,-0.024061563,-0.01546046,0.015395683,1,1,1,0.108124011,0.099541991,0.069044955,-0.002581873,-0.001535003,0.001056923,-0.00306,1.447384
11/5/2021,61006,4477.29,236.231,-0.006932234,-0.012806011,-0.04357983,1,1,1,0.117824232,0.09900153,0.070490046,-0.000749541,-0.001274736,-0.003008967,-0.005033,1.435066
11/6/2021,61511.3,4521.4,258.336,0.008282792,0.009851942,0.093573663,1,1,1,0.120154321,0.099026512,0.067847112,0.000975914,0.000975357,0.006596012,0.008547,1.455879
11/7/2021,63316.4,4616.5,249.746,0.029345828,0.021033308,-0.03325127,1,1,1,0.118772911,0.099173876,0.066795951,0.003526028,0.002082855,-0.002256003,0.003353,1.464113
11/8/2021,67606.96,4814.3,248.42,0.067763802,0.042846312,-0.005309394,1,1,1,0.111040641,0.097755046,0.066951546,0.008048504,0.004249235,-0.000354646,0.011943,1.493542
11/9/2021,67009.98,4734.98,239.301,-0.008830156,-0.016475916,-0.036707995,1,1,1,0.110817666,0.101150474,0.068244518,-0.000980506,-0.001610604,-0.002457657,-0.005049,1.480953
11/10/2021,64920.13,4632.21,233.233,-0.031187146,-0.021704421,-0.025357186,1,1,1,0.112146074,0.100697548,0.068003611,-0.003456087,-0.002195412,-0.001730489,-0.007382,1.462638
11/11/2021,64831.3,4721.19,233.469,-0.001368297,0.019208974,0.001011864,1,1,1,0.114007718,0.101436829,0.068446625,-0.000153449,0.001934297,6.88E-05,0.00185,1.467194
11/12/2021,64156.08,4665.99,228.572,-0.010415031,-0.011691967,-0.020974947,1,1,1,0.114359408,0.10157361,0.068699742,-0.001187394,-0.001185996,-0.001435664,-0.003809,1.457796
11/13/2021,64427,4644.42,241.568,0.004222827,-0.004622813,0.056857358,1,1,1,0.114402492,0.104139491,0.067966564,0.00048292,-0.000469556,0.003906086,0.003919,1.467429
11/14/2021,65568.39,4629.44,238.737,0.01771602,-0.003225376,-0.011719267,1,1,1,0.12668731,0.104280575,0.069994683,0.002026757,-0.000335889,-0.000796518,0.000894,1.469634
11/15/2021,63654.49,4567.01,238.282,-0.02918937,-0.013485432,-0.001905863,1,1,1,0.124543929,0.104086951,0.071027137,-0.003697923,-0.001406269,-0.0001334,-0.005238,1.456698
11/16/2021,60106.03,4209.42,219.043,-0.055745636,-0.078298493,-0.080740467,0,1,1,0,0.141767119,0.100385684,-0.00694278,-0.008149851,-0.005734764,-0.020827,1.405533
11/17/2021,60366.96,4287.99,219.073,0.004341162,0.018665279,0.000136959,0,1,1,0,0.143149165,0.10090921,0,0.002646123,1.37E-05,0.00266,1.411932
11/18/2021,56921.05,3997.72,195.18,-0.057082715,-0.067693721,-0.109064102,0,1,1,0,0.13625223,0.092927554,0,-0.0096903,-0.011005572,-0.020696,1.362014
11/19/2021,58069.51,4293.44,215.369,0.020176367,0.073972164,0.103437852,0,1,1,0,0.135990658,0.096513544,0,0.010078872,0.009612227,0.019691,1.408525
11/20/2021,59716.29,4412.55,217.695,0.028358772,0.027742323,0.010800069,0,1,1,0,0.136258984,0.099515834,0,0.003772697,0.001042353,0.004815,1.420122
11/21/2021,58661.39,4259.23,230.788,-0.017665197,-0.034746348,0.060143779,0,1,1,0,0.134852541,0.098107497,0,-0.004734502,0.005985258,0.001251,1.423149
11/22/2021,56268.31,4086.57,215.61,-0.040794806,-0.040537844,-0.065765984,0,0,1,0,0,0.190441231,0,-0.005466631,-0.006452136,-0.011919,1.394268
11/23/2021,57574.23,4341.36,221.918,0.023208801,0.062348131,0.029256528,0,1,1,0,0.130812032,0.095068864,0,0,0.005571649,0.005572,1.407609
11/24/2021,57165.08,4271.29,205.779,-0.007106478,-0.016140104,-0.072725061,0,1,0,0,0.263644169,0,0,-0.00211132,-0.006913889,-0.009025,1.38588
11/25/2021,58988.21,4527.86,210.181,0.031892372,0.060068504,0.021391882,0,1,1,0,0.128039539,0.093785943,0,0.015836711,0,0.015837,1.423665
11/26/2021,53755.65,4040.66,192.423,-0.088705184,-0.1076005,-0.084489083,0,1,1,0,0.117249435,0.09319437,0,-0.013777118,-0.007923888,-0.021701,1.371069
11/27/2021,54738.77,4095.33,192.775,0.018288682,0.013529968,0.001829303,0,0,0,0,0,0,0,0.001586381,0.000170481,0.001757,1.375235
11/28/2021,57315.73,4296.6,200.713,0.047077419,0.049146223,0.041177539,0,0,1,0,0,0.188830232,0,0,0,0,1.375235
11/29/2021,57827.98,4445.1,204.275,0.008937337,0.034562212,0.017746733,0,1,1,0,0.124208987,0.094633111,0,0,0.00335112,0.003351,1.383195
11/30/2021,56975,4631.51,208.617,-0.014750299,0.041936064,0.02125566,0,1,1,0,0.122524358,0.095002209,0,0.005208836,0.002011489,0.00722,1.400401
12/1/2021,57209.29,4586.66,229.812,0.004112154,-0.009683667,0.101597665,0,1,1,0,0.122359393,0.090250469,0,-0.001186485,0.009652003,0.008466,1.420723
12/2/2021,56513.57,4514.32,233.677,-0.012160962,-0.015771825,0.016818095,0,0,1,0,0,0.186301767,0,-0.001929831,0.001517841,-0.000412,1.419726
12/3/2021,53612,4213.66,211.607,-0.05134289,-0.066601393,-0.094446608,0,0,0,0,0,0,0,0,-0.01759557,-0.017596,1.377148
12/4/2021,49135.66,4115.79,200.583,-0.083495113,-0.023226838,-0.052096575,0,0,0,0,0,0,0,0,0,0,1.377148
12/5/2021,49376.6,4197.53,196.317,0.004903567,0.0198601,-0.021268004,0,0,0,0,0,0,0,0,0,0,1.377148
12/6/2021,50424.72,4345.2,193.518,0.021227059,0.035180213,-0.014257553,0,0,0,0,0,0,0,0,0,0,1.377148
12/7/2021,50577.2,4305.82,190.155,0.003023914,-0.009062874,-0.017378228,0,0,0,0,0,0,0,0,0,0,1.377148
12/8/2021,50455.61,4435.33,194.539,-0.002404048,0.030077895,0.023054876,0,0,0,0,0,0,0,0,0,0,1.377148
12/9/2021,47539.76,4103.8,181.04,-0.057790402,-0.074747539,-0.069389685,0,0,0,0,0,0,0,0,0,0,1.377148
12/10/2021,47136.35,3895.95,167.229,-0.008485739,-0.05064818,-0.076287008,0,0,0,0,0,0,0,0,0,0,1.377148
12/11/2021,49381.15,4089.81,172.09,0.047623543,0.049759365,0.029067925,0,0,0,0,0,0,0,0,0,0,1.377148
12/12/2021,50057.01,4129,172.799,0.013686599,0.009582352,0.004119937,0,0,0,0,0,0,0,0,0,0,1.377148
12/13/2021,46679.93,3780.63,155.19,-0.067464677,-0.084371519,-0.101904525,-1,0,0,-0.279267702,0,0,0,0,0,0,1.377148
12/14/2021,48324.04,3856.66,161.16,0.035220918,0.020110405,0.038468974,0,0,0,0,0,0,-0.009836065,0,0,-0.009836,1.353767
12/15/2021,48870.48,4019.01,178.43,0.011307829,0.042096011,0.107160586,0,0,0,0,0,0,0,0,0,0,1.353767
12/16/2021,47624.5,3958.67,176.92,-0.025495555,-0.015013648,-0.008462702,0,0,0,0,0,0,0,0,0,0,1.353767
12/17/2021,46125.33,3873.93,175.51,-0.031478966,-0.021406179,-0.007969704,-1,0,0,-0.280396143,0,0,0,0,0,0,1.353767
12/18/2021,46815.99,3957.64,182.68,0.014973551,0.021608547,0.040852373,-1,0,0,-0.287675893,0,0,-0.004198526,0,0,-0.004199,1.343883
12/19/2021,46668.63,3922.51,179.86,-0.003147643,-0.008876502,-0.015436829,-1,0,0,-0.290286495,0,0,0.000905501,0,0,0.000906,1.346007
12/20/2021,46898.14,3943.48,173.91,0.004917865,0.005346067,-0.033081285,-1,0,0,-0.294648765,0,0,-0.00142759,0,0,-0.001428,1.342657
12/21/2021,48875.15,4014.38,179.56,0.042155403,0.017979044,0.032488069,-1,0,0,-0.286061963,0,0,-0.012421037,0,0,-0.012421,1.313558
12/22/2021,48569.69,3978.62,178.37,-0.006249802,-0.008907976,-0.006627311,0,0,0,0,0,0,0.001787831,0,0,0.001788,1.317695
12/23/2021,50817.92,4111.3,190.11,0.046288745,0.033348246,0.065818243,0,0,0,0,0,0,0,0,0,0,1.317695
12/24/2021,50808.55,4045,190.36,-0.000184384,-0.016126286,0.001315028,0,0,0,0,0,0,0,0,0,0,1.317695
12/25/2021,50403.64,4093.87,193,-0.007969328,0.012081582,0.01386846,0,0,0,0,0,0,0,0,0,0,1.317695
12/26/2021,50765.73,4062.24,197.8,0.007183807,-0.007726186,0.024870466,0,1,1,0,0.147090839,0.106319894,0,0,0,0,1.317695
12/27/2021,50707.72,4037.36,195.71,-0.0011427,-0.0061247,-0.010566229,0,0,1,0,0,0.212405475,0,-0.000900887,-0.0011234,-0.002024,1.313004
12/28/2021,47522.03,3791.99,177.2,-0.062824556,-0.060774863,-0.094578713,0,0,0,0,0,0,0,0,-0.020089037,-0.020089,1.266538
12/29/2021,46436.54,3628.55,170.66,-0.022841827,-0.043101379,-0.036907449,-1,0,0,-0.318437565,0,0,0,0,0,0,1.266538
12/30/2021,47095.02,3708.37,172.48,0.014180212,0.021997768,0.010664479,-1,-1,0,-0.158346199,-0.148792586,0,-0.004515512,0,0,-0.004516,1.256302
12/31/2021,46210.56,3676.02,169.98,-0.01878033,-0.008723509,-0.014494434,-1,-1,0,-0.158213275,-0.148802333,0,0.002973794,0.001297994,0,0.004272,1.265941
1/1/2022,47704.35,3763.06,179.05,0.032325728,0.023677782,0.053359219,-1,-1,0,-0.154802599,-0.147187355,0,-0.005114359,-0.003523309,0,-0.008638,1.246368
1/2/2022,47280,3826.21,176.29,-0.008895415,0.016781555,-0.015414689,-1,-1,0,-0.160174674,-0.154713359,0,0.001377033,-0.002470033,0,-0.001093,1.243913
1/3/2022,46445.81,3764.07,170.18,-0.017643613,-0.016240614,-0.034658801,-1,-1,0,-0.179551444,-0.155276667,0,0.00282606,0.00251264,0,0.005339,1.255893
1/4/2022,45833.42,3785.6,167.83,-0.013185043,0.005719872,-0.013808908,-1,-1,0,-0.179238625,-0.156315624,0,0.002367394,-0.000888163,0,0.001479,1.25923
1/5/2022,43421.69,3537.71,154.38,-0.052619464,-0.065482354,-0.080140618,-1,0,-1,-0.172947809,0,-0.110160329,0.00943144,0.010235915,0,0.019667,1.303662
1/6/2022,43080.01,3404.6,150.26,-0.007868878,-0.037626035,-0.026687395,-1,-1,-1,-0.11540663,-0.099597199,-0.073279131,0.001360905,0,0.002939892,0.004301,1.31357
1/7/2022,41553.86,3196.58,136.43,-0.035425943,-0.061099689,-0.092040463,-1,-1,-1,-0.113516826,-0.097906518,-0.070171394,0.004088389,0.006085358,0.006744645,0.016918,1.352711
1/8/2022,41688.05,3080.03,142.15,0.003229303,-0.036460843,0.041926263,-1,-1,-1,-0.119614469,-0.102953584,-0.070726911,-0.00036658,0.003569754,-0.002942024,0.000261,1.353325
1/9/2022,41851.22,3150,140.77,0.003914071,0.022717311,-0.009708055,-1,-1,-1,-0.119526755,-0.104396787,-0.073352406,-0.00046818,-0.002338829,0.000686621,-0.00212,1.348336
1/10/2022,41801.55,3081.31,135.73,-0.001186823,-0.021806349,-0.035803083,-1,-1,-1,-0.126619767,-0.109785815,-0.073521969,0.000141857,0.002276513,0.002626242,0.005045,1.360183
1/11/2022,42700.68,3236.86,140.13,0.021509489,0.050481776,0.032417299,-1,-1,-1,-0.125613922,-0.104355605,-0.072751557,-0.002723527,-0.005542183,-0.002383384,-0.010649,1.33505
1/12/2022,43880.72,3369.93,151.48,0.027635157,0.04111083,0.080996218,-1,-1,-1,-0.135533656,-0.111580758,-0.074330535,-0.00347136,-0.004290146,-0.005892601,-0.013654,1.303167
1/13/2022,42534.32,3240.36,146.1,-0.030683179,-0.03844887,-0.03551624,-1,-1,-1,-0.137969319,-0.110480999,-0.074542143,0.004158603,0.004290154,0.002639941,0.011089,1.328707
1/14/2022,43042.4,3305.6,146.13,0.011945177,0.020133565,0.000205339,-1,-1,-1,-0.137895671,-0.113701436,-0.083036076,-0.001648068,-0.002224376,-1.53E-05,-0.003888,1.319653
1/15/2022,43070.51,3324.05,147.57,0.000653077,0.005581438,0.009854239,-1,-1,-1,-0.139666001,-0.113618136,-0.082853702,-9.01E-05,-0.000634617,-0.000818257,-0.001543,1.316073
1/16/2022,43060.66,3345.49,147.92,-0.000228695,0.006449963,0.002371756,-1,-1,-1,-0.142996344,-0.11391979,-0.082817267,3.19E-05,-0.000732833,-0.000196509,-0.000897,1.313996
1/17/2022,42176.34,3208.61,139.74,-0.02053661,-0.040914784,-0.055300162,-1,-1,-1,-0.142940267,-0.112837544,-0.082692898,0.00293666,0.004661004,0.004579808,0.012177,1.342173
1/18/2022,42337.58,3159.32,141.19,0.003822996,-0.015361792,0.010376413,-1,0,0,-0.428233262,0,0,-0.00054646,0.001733387,-0.000858056,0.000329,1.342944
1/19/2022,41657.89,3082.81,135.21,-0.016054059,-0.024217237,-0.042354274,0,0,0,0,0,0,0.006874882,0,0,0.006875,1.359052
1/20/2022,40661.69,2999.92,127.45,-0.023913837,-0.026887807,-0.057392205,-1,-1,-1,-0.150488747,-0.113155279,-0.081554642,0,0,0,0,1.359052
1/21/2022,36425.98,2566.91,112.2,-0.104169551,-0.144340516,-0.119654767,-1,-1,-1,-0.118992823,-0.08835787,-0.073949413,0.015676345,0.016332891,0.009758402,0.041768,1.457585
1/22/2022,35043.73,2410.96,94.46,-0.037946817,-0.06075398,-0.158110517,-1,-1,-1,-0.125376403,-0.088649433,-0.067634477,0.004515399,0.005368092,0.01169218,0.021576,1.510609
1/23/2022,36230.01,2538.41,99.67,0.033851419,0.05286276,0.055155621,-1,-1,-1,-0.120341852,-0.08434725,-0.065433638,-0.004244169,-0.004686254,-0.003730422,-0.012661,1.478823
1/24/2022,36648.31,2438.13,91.85,0.011545677,-0.039505044,-0.078458914,-1,-1,-1,-0.119178892,-0.084496491,-0.064652775,-0.001389428,0.003332142,0.005133852,0.007077,1.496365
1/25/2022,36934.26,2457.37,94.54,0.007802543,0.007891294,0.029286881,-1,-1,-1,-0.11912666,-0.084070392,-0.064484488,-0.000929898,-0.000666787,-0.001893478,-0.00349,1.487653
1/26/2022,36787.43,2461.61,92.06,-0.003975442,0.001725422,-0.026232283,-1,-1,-1,-0.119229943,-0.083893702,-0.064540408,0.000473581,-0.000145057,0.001691575,0.00202,1.492678
1/27/2022,37131,2422.61,89.43,0.009339331,-0.01584329,-0.028568325,-1,-1,-1,-0.125891834,-0.085722711,-0.066612036,-0.001113528,0.001329152,0.001843811,0.002059,1.49781
1/28/2022,37696.21,2543.34,91.29,0.015222052,0.049834682,0.02079839,-1,-1,-1,-0.125174844,-0.083216458,-0.066033374,-0.001916332,-0.004271964,-0.001385423,-0.007574,1.478892
1/29/2022,38150.01,2599.94,96.11,0.012038345,0.022254201,0.052798773,-1,-1,-1,-0.125409662,-0.083202646,-0.06437153,-0.001506898,-0.001851916,-0.003486481,-0.006845,1.461924
1/30/2022,37870.01,2600.45,93.15,-0.007339448,0.000196158,-0.030798044,-1,-1,-1,-0.125836233,-0.083108663,-0.064315594,0.000920438,-1.63E-05,0.001982517,0.002887,1.469032
1/31/2022,38439.04,2685.34,99.48,0.015025874,0.03264435,0.067954911,-1,-1,-1,-0.128891335,-0.082551712,-0.063466375,-0.001890799,-0.002713028,-0.004370561,-0.008974,1.446875
2/1/2022,38680.51,2786.38,109.97,0.006281895,0.03762652,0.105448331,-1,-1,-1,-0.128411327,-0.081345189,-0.058727853,-0.000809682,-0.003106134,-0.006692423,-0.010608,1.420918
2/2/2022,36892.03,2678,101.84,-0.046237239,-0.038896346,-0.073929253,-1,-1,-1,-0.124302537,-0.08074415,-0.057851684,0.005937385,0.003164031,0.004341706,0.013443,1.453462
2/3/2022,37289.86,2694.37,101.76,0.01078363,0.006112771,-0.000785546,-1,-1,-1,-0.123572247,-0.08073463,-0.057797137,-0.001340433,-0.00049357,4.54E-05,-0.001789,1.449073
2/4/2022,41550,2993.65,112.57,0.114243926,0.111076059,0.106230346,-1,-1,-1,-0.100975274,-0.073799756,-0.055436372,-0.014117379,-0.008967684,-0.00613981,-0.029225,1.377499
2/5/2022,41374.69,3011.59,113.66,-0.004219254,0.005992685,0.009682864,-1,-1,-1,-0.101030802,-0.074407691,-0.055446748,0.00042604,-0.000442259,-0.000536783,-0.000553,1.376184
2/6/2022,42361.35,3054.26,115.18,0.023846946,0.014168595,0.013373218,0,-1,-1,0,-0.114588034,-0.085875464,-0.002409276,-0.001054252,-0.000741501,-0.004205,1.366192
2/7/2022,43829.99,3138.55,117.46,0.034669339,0.02759752,0.019795103,0,0,-1,0,0,-0.172999974,0,-0.003162345,-0.001699914,-0.004862,1.354688
2/8/2022,44021.57,3115.23,113.37,0.00437098,-0.007430183,-0.034820364,0,-1,-1,0,-0.115579825,-0.086147908,0,0,0.006023922,0.006024,1.368873
2/9/2022,44358.08,3241.82,113.9,0.007644207,0.040635844,0.004674958,0,0,-1,0,0,-0.173008516,0,-0.004696684,-0.000402738,-0.005099,1.356794
2/10/2022,43471.29,3070.9,106.09,-0.019991623,-0.05272347,-0.06856892,0,-1,-1,0,-0.114239064,-0.085503649,0,0,0.011863007,0.011863,1.384752
2/11/2022,42366,2926.04,96.44,-0.025425747,-0.047171839,-0.090960505,-1,-1,-1,-0.100461535,-0.076066244,-0.057483477,0,0.005388867,0.007777455,0.013166,1.41615
2/12/2022,42199.87,2916.93,95.88,-0.003921305,-0.003113423,-0.005806719,-1,-1,-1,-0.101806707,-0.076858565,-0.057612426,0.00039394,0.000236826,0.00033379,0.000965,1.418482
2/13/2022,42041.13,2870.32,92.8,-0.003761623,-0.015979129,-0.032123488,-1,-1,-1,-0.101997293,-0.077099199,-0.057554812,0.000382958,0.001228133,0.001850712,0.003462,1.426854
2/14/2022,42525.14,2928.87,96.37,0.011512773,0.020398422,0.038469828,-1,-1,-1,-0.101798122,-0.076785251,-0.056993237,-0.001174272,-0.001572702,-0.002214124,-0.004961,1.414815
2/15/2022,44529.6,3183.73,105.44,0.047135882,0.087016494,0.094116426,0,-1,-1,0,-0.108316757,-0.081529119,-0.004798344,-0.006681583,-0.005364,-0.016844,1.37414
2/16/2022,43860.7,3121.8,101.78,-0.015021469,-0.019452026,-0.034711684,0,-1,-1,0,-0.109362896,-0.08204169,0,0.00210698,0.002830013,0.004937,1.385861
2/17/2022,40491.7,2890.8,93.46,-0.07681136,-0.073995772,-0.08174494,-1,-1,-1,-0.091727167,-0.070237029,-0.05363162,0,0.008092392,0.006706493,0.014799,1.421169
2/18/2022,39966.8,2778.46,89.82,-0.01296315,-0.038861215,-0.038947143,-1,-1,-1,-0.091820383,-0.069816192,-0.053675035,0.001189073,0.002729496,0.002088798,0.006007,1.435713
2/19/2022,40052.6,2761.89,91.25,0.002146782,-0.005963735,0.01592073,-1,-1,-1,-0.092434281,-0.070111326,-0.054015241,-0.000197118,0.000416365,-0.000854546,-0.000635,1.434166
2/20/2022,38368.1,2620.72,90.63,-0.042057195,-0.051113549,-0.006794521,0,0,-1,0,0,-0.171249917,0.003887527,0.003583639,0.000367008,0.007838,1.453245
2/21/2022,36986.4,2566.88,82.89,-0.036011687,-0.020543973,-0.085402185,0,0,-1,0,0,-0.186621981,0,0,0.014625117,0.014625,1.489124
2/22/2022,38212,2635.57,86.34,0.033136504,0.026760113,0.041621426,0,0,-1,0,0,-0.188062471,0,0,-0.007767473,-0.007767,1.469791
2/23/2022,37227.8,2578.02,84.53,-0.025756307,-0.021835884,-0.020963632,0,0,-1,0,0,-0.194037694,0,0,0.003942472,0.003942,1.479527
2/24/2022,38315.1,2595.47,89.35,0.029206668,0.006768761,0.057021176,0,0,-1,0,0,-0.19128836,0,0,-0.011064257,-0.011064,1.452094
2/25/2022,39205.4,2766.36,92.69,0.02323627,0.065841639,0.037381086,0,0,0,0,0,0,0,0,-0.007150567,-0.007151,1.434559
2/26/2022,39099.3,2778.15,90.21,-0.00270626,0.004261918,-0.026755853,0,0,0,0,0,0,0,0,0,0,1.434559
2/27/2022,37672,2615.99,85.58,-0.03650449,-0.058369778,-0.051324687,-1,0,-1,-0.150850605,0,-0.094137118,0,0,0,0,1.434559
2/28/2022,43155,2920.1,99.62,0.145545763,0.116250444,0.164057023,0,0,0,0,0,0,-0.021955666,0,-0.015443855,-0.0374,1.343506
3/1/2022,44394.1,2975.61,98.61,0.02871278,0.019009623,-0.010138526,0,0,0,0,0,0,0,0,0,0,1.343506
3/2/2022,43885.7,2947.47,100.69,-0.011451972,-0.009456884,0.021093195,0,0,0,0,0,0,0,0,0,0,1.343506
3/3/2022,42449.5,2832.97,95.58,-0.032725922,-0.038846875,-0.050749826,0,0,-1,0,0,-0.178309198,0,0,0,0,1.343506
3/4/2022,39127.7,2620.25,88.26,-0.078252983,-0.075087276,-0.07658506,0,-1,-1,0,-0.107401553,-0.08898412,0,0,0.013655821,0.013656,1.375509
3/5/2022,39375.1,2663.55,89.59,0.006322886,0.016525141,0.015069114,0,-1,-1,0,-0.107227486,-0.088843817,0,-0.001774826,-0.001340912,-0.003116,1.368107
3/6/2022,38401.1,2549.37,84.53,-0.024736445,-0.042867602,-0.056479518,-1,-1,-1,-0.084857129,-0.077999459,-0.062349331,0,0.004596585,0.005017856,0.009614,1.390874
3/7/2022,37963.8,2489.9,81.62,-0.011387695,-0.023327332,-0.034425648,-1,-1,-1,-0.08478458,-0.077850457,-0.062240136,0.000966327,0.001819519,0.002146416,0.004932,1.402666
3/8/2022,38709.9,2575.49,82.25,0.019652933,0.034374874,0.007718696,-1,-1,-1,-0.084958017,-0.077071284,-0.062318003,-0.001666266,-0.0026761,-0.000480413,-0.004823,1.391078
