date,BTCUSDT,asset_return,signal_return,asset_cum_return,signal_cum_return
2023-05-24 00:00:00,26313.8,-0.032932866,-0.016466433,0.427367211,1.724936426
2023-05-25 00:00:00,26461.8,0.005624425,0.002812213,0.435395331,1.732599527
2023-05-26 00:00:00,26689.9,0.008619973,0.004309986,0.4477684,1.744376994
2023-05-27 00:00:00,26841.6,0.005683798,0.002841899,0.455997223,1.752176236
2023-05-28 00:00:00,28055.7,0.045232028,0.022616014,0.52185493,1.814419492
2023-05-29 00:00:00,27722,-0.011894196,-0.005947098,0.503753689,1.797681863
2023-05-30 00:00:00,27680.1,-0.001511435,-0.000755717,0.501480863,1.795567606
2023-05-31 00:00:00,27201.1,-0.017304851,-0.008652425,0.47549796,1.771379166
2023-06-01 00:00:00,26805.3,-0.014550882,-0.007275441,0.454028164,1.75121616
2023-06-02 00:00:00,27227.8,0.015761808,0.007880904,0.476946277,1.772898231
2023-06-03 00:00:00,27054.9,-0.006350127,-0.003175064,0.46756748,1.764094102
2023-06-04 00:00:00,27102.4,0.001755689,0.000877845,0.470144072,1.766520548
2023-06-05 00:00:00,25714.7,-0.051202108,-0.025601054,0.394869597,1.695694706
2023-06-06 00:00:00,27221.5,0.058596834,0.029298417,0.476604539,1.774674294
2023-06-07 00:00:00,26325.9,-0.032900465,-0.016450232,0.428023564,1.729030257
2023-06-08 00:00:00,26485.9,0.006077665,0.003038832,0.436702612,1.737323323
2023-06-09 00:00:00,26468.1,-0.000672056,-0.000336028,0.435737068,1.736403506
2023-06-10 00:00:00,25826.6,-0.024236723,-0.012118361,0.400939507,1.703242779
2023-06-11 00:00:00,25909.9,0.003225357,0.001612678,0.405458037,1.707602241
2023-06-12 00:00:00,25894.8,-0.000582789,-0.000291394,0.404638952,1.70681326
2023-06-13 00:00:00,25918,0.000895933,0.000447966,0.405897414,1.708025822
2023-06-14 00:00:00,25115.9,-0.030947604,-0.015473802,0.362388257,1.666122366
2023-06-15 00:00:00,25586.1,0.018721208,0.009360604,0.387893812,1.691078883
2023-06-16 00:00:00,26336,0.029308883,0.014654441,0.428571429,1.73051514
2023-06-17 00:00:00,26508.9,0.006565158,0.003282579,0.437950226,1.739478272
2023-06-18 00:00:00,26329.7,-0.006759994,-0.003379997,0.428229691,1.730218844
2023-06-19 00:00:00,26828.5,0.018944386,0.009472193,0.455286626,1.756080003
2023-06-20 00:00:00,28290.6,0.054498015,0.027249008,0.534596858,1.831180448
2023-06-21 00:00:00,29988.5,0.060016401,0.060016401,0.626697839,2.00109771
2023-06-22 00:00:00,29875,-0.003784784,-0.003784784,0.620541139,1.989739203
2023-06-23 00:00:00,30673.4,0.026724686,0.026724686,0.663849592,2.069639045
2023-06-24 00:00:00,30524.2,-0.004864149,-0.004864149,0.655756379,2.054707862
2023-06-25 00:00:00,30458,-0.002168771,-0.002168771,0.652165423,2.0480829
2023-06-26 00:00:00,30260.1,-0.006497472,-0.006497472,0.641430524,2.028278067
2023-06-27 00:00:00,30683.2,0.013982108,0.013982108,0.664381184,2.07061978
2023-06-28 00:00:00,30066.3,-0.020105465,-0.020105465,0.630918026,2.008883541
2023-06-29 00:00:00,30439.9,0.012425872,0.012425872,0.651183605,2.046271544
2023-06-30 00:00:00,30460.2,0.000666888,0.000666888,0.65228476,2.048303065
2023-07-01 00:00:00,30573.6,0.003722891,0.003722891,0.658436035,2.059651565
2023-07-02 00:00:00,30612.7,0.001278881,0.001278881,0.660556978,2.063564495
2023-07-03 00:00:00,31149,0.017518873,0.017518873,0.689648065,2.117234692
2023-07-04 00:00:00,30756.1,-0.012613567,-0.012613567,0.668335575,2.077915244
2023-07-05 00:00:00,30488.4,-0.008703964,-0.008703964,0.653814442,2.051125179
2023-07-06 00:00:00,29874.4,-0.020138807,-0.020138807,0.620508592,1.989679158
2023-07-07 00:00:00,30327.9,0.015180221,0.015180221,0.645108271,2.035063149
2023-07-08 00:00:00,30269.3,-0.001932214,-0.001932214,0.64192957,2.029198757
2023-07-09 00:00:00,30147.8,-0.004013968,-0.004013968,0.635338917,2.01703965
2023-07-10 00:00:00,30396.9,0.008262626,0.008262626,0.648851111,2.041968321
2023-07-11 00:00:00,30608.4,0.006957946,0.006957946,0.660323729,2.063134173
2023-07-12 00:00:00,30368.9,-0.007824649,-0.007824649,0.647332277,2.039166222
2023-07-13 00:00:00,31441.7,0.035325613,0.035325613,0.705525299,2.146526631
2023-07-14 00:00:00,30293.3,-0.036524743,-0.036524743,0.643231427,2.031600556
2023-07-15 00:00:00,30276.4,-0.000557879,-0.000557879,0.642314702,2.029909289
2023-07-16 00:00:00,30216.8,-0.00196853,-0.00196853,0.639081757,2.023944822
2023-07-17 00:00:00,30126.1,-0.003001641,-0.003001641,0.634161821,2.014868024
2023-07-18 00:00:00,29845.6,-0.009310863,-0.009310863,0.618946363,1.986796999
2023-07-19 00:00:00,29895.5,0.001671938,0.001671938,0.621653142,1.99179074
2023-07-20 00:00:00,29791,-0.003495509,-0.003495509,0.615984638,1.981332907
2023-07-21 00:00:00,29891.4,0.003370145,0.003370145,0.621430741,1.991380432
2023-07-22 00:00:00,29783.5,-0.003609734,-0.001804867,0.615577808,1.985981389
2023-07-23 00:00:00,30070.8,0.009646281,0.00482314,0.631162125,2.000383196
2023-07-24 00:00:00,29163.8,-0.030162151,-0.015081075,0.581962767,1.955134191
2023-07-25 00:00:00,29216.3,0.001800177,0.000900088,0.58481058,1.957794073
2023-07-26 00:00:00,29336,0.004097028,0.002048514,0.591303593,1.963853156
2023-07-27 00:00:00,29209.7,-0.00430529,-0.002152645,0.584452569,1.957473031
2023-07-28 00:00:00,29299.9,0.003088015,0.001544008,0.589345383,1.962039392
2023-07-29 00:00:00,29339.1,0.001337889,0.000668944,0.59147175,1.964020832
2023-07-30 00:00:00,29271.1,-0.002317726,-0.001158863,0.587783154,1.960585937
2023-07-31 00:00:00,29220.8,-0.001718419,-0.000859209,0.585054678,1.958042174
2023-08-01 00:00:00,29701.2,0.016440344,0.008220172,0.611113522,1.98235779
2023-08-02 00:00:00,29170.1,-0.017881432,-0.008940716,0.582304504,1.955693375
2023-08-03 00:00:00,29180.2,0.000346245,0.000173122,0.582852369,1.956205072
2023-08-04 00:00:00,29101.1,-0.002710742,-0.001355371,0.578561665,1.952198317
2023-08-05 00:00:00,29057.7,-0.001491353,-0.000745676,0.576207473,1.949996933
2023-08-06 00:00:00,29075.9,0.00062634,0.00031317,0.577194714,1.950920783
2023-08-07 00:00:00,29202.7,0.004361,0.0021805,0.584072861,1.957355266
2023-08-08 00:00:00,29759,0.019049608,0.009524804,0.614248828,1.985523496
2023-08-09 00:00:00,29572.8,-0.006256931,-0.003128465,0.604148585,1.976183389
2023-08-10 00:00:00,29443.7,-0.004365498,0,0.597145678,1.976183389
2023-08-11 00:00:00,29415.5,-0.00095776,0,0.595615995,1.976183389
2023-08-12 00:00:00,29420.7,0.000176778,0,0.595898065,1.976183389
2023-08-13 00:00:00,29293.3,-0.004330284,0,0.588987372,1.976183389
2023-08-14 00:00:00,29419.5,0.004308152,0,0.595832972,1.976183389
2023-08-15 00:00:00,29188.8,-0.007841738,0,0.583318868,1.976183389
2023-08-16 00:00:00,28714.4,-0.016252809,0,0.557585489,1.976183389
2023-08-17 00:00:00,26609.7,-0.073297718,0,0.443418026,1.976183389
2023-08-18 00:00:00,26042.1,-0.021330567,0,0.412629101,1.976183389
2023-08-19 00:00:00,26088.3,0.00177405,0,0.415135176,1.976183389
2023-08-20 00:00:00,26175.9,0.003357827,0,0.419886955,1.976183389
2023-08-21 00:00:00,26115.4,-0.002311286,0,0.41660519,1.976183389
2023-08-22 00:00:00,26044.4,-0.002718702,0,0.412753862,1.976183389
2023-08-23 00:00:00,26419.2,0.01439081,0,0.433084534,1.976183389
2023-08-24 00:00:00,26164.6,-0.009636931,0,0.419273998,1.976183389
2023-08-25 00:00:00,26051.7,-0.00431499,0,0.413149844,1.976183389
2023-08-26 00:00:00,26004.3,-0.001819459,0,0.410578676,1.976183389
2023-08-27 00:00:00,26087.7,0.003207162,0,0.41510263,1.976183389
2023-08-28 00:00:00,26106.5,0.000720646,0,0.416122418,1.976183389
2023-08-29 00:00:00,27700.1,0.061042269,0,0.502565744,1.976183389
2023-08-30 00:00:00,27290.4,-0.01479056,0,0.480341955,1.976183389
2023-08-31 00:00:00,25928,-0.049922317,0,0.406439854,1.976183389
2023-09-01 00:00:00,25795.6,-0.005106449,0,0.399257941,1.976183389
2023-09-02 00:00:00,25855.8,0.002333731,0,0.402523433,1.976183389
2023-09-03 00:00:00,25962.1,0.004111263,0,0.408289576,1.976183389
2023-09-04 00:00:00,25814,-0.005704469,0,0.400256032,1.976183389
2023-09-05 00:00:00,25779.7,-0.001328736,0,0.398395461,1.976183389
2023-09-06 00:00:00,25747.4,-0.001252924,0,0.396643378,1.976183389
2023-09-07 00:00:00,26240.7,0.019159216,0,0.42340197,1.976183389
2023-09-08 00:00:00,25899.8,-0.012991269,0,0.404910172,1.976183389
2023-09-09 00:00:00,25892.6,-0.000277994,0,0.404519615,1.976183389
2023-09-10 00:00:00,25828.4,-0.002479473,0,0.401037146,1.976183389
2023-09-11 00:00:00,25150.4,-0.026250174,0,0.364259677,1.976183389
2023-09-12 00:00:00,25825.8,0.026854444,0,0.400896112,1.976183389
2023-09-13 00:00:00,26209.9,0.014872724,0,0.421731253,1.976183389
2023-09-14 00:00:00,26510.3,0.011461318,0,0.438026167,1.976183389
2023-09-15 00:00:00,26591.1,0.003047872,0,0.442409087,1.976183389
2023-09-16 00:00:00,26546.9,-0.00166221,0,0.4400115,1.976183389
2023-09-17 00:00:00,26514.2,-0.001231782,0,0.438237719,1.976183389
2023-09-18 00:00:00,26749.9,0.008889576,0.004444788,0.451023043,1.989411894
2023-09-19 00:00:00,27196,0.016676698,0.016676698,0.475221316,2.039265413
2023-09-20 00:00:00,27107.7,-0.003246801,-0.003246801,0.470431566,2.029397523
2023-09-21 00:00:00,26552.6,-0.020477576,-0.010238788,0.440320691,1.998380163
2023-09-22 00:00:00,26566.7,0.000531021,0.000531021,0.441085532,1.999972367
2023-09-23 00:00:00,26563.1,-0.000135508,-0.000135508,0.440890253,1.999565847
2023-09-24 00:00:00,26232.4,-0.012449601,-0.006224801,0.422951744,1.980894148
2023-09-25 00:00:00,26290.5,0.002214818,0.001107409,0.426103324,1.984195217
2023-09-26 00:00:00,26208.8,-0.003107586,-0.001553793,0.421671585,1.979558395
2023-09-27 00:00:00,26359.6,0.005753793,0.002876896,0.429851588,1.988130275
2023-09-28 00:00:00,27011.8,0.024742409,0.012371204,0.465229561,2.025097046
2023-09-29 00:00:00,26890.9,-0.004475822,0,0.458671455,2.025097046
2023-09-30 00:00:00,26950.9,0.002231238,0.001115619,0.461926098,2.028471902
2023-10-01 00:00:00,27981.4,0.0382362,0.0191181,0.517824596,2.08637053
2023-10-02 00:00:00,27477.6,-0.018004817,-0.018004817,0.490496442,2.030800992
2023-10-03 00:00:00,27412,-0.002387399,-0.002387399,0.486938032,2.02356526
2023-10-04 00:00:00,27759.8,0.012687874,0.012687874,0.505804114,2.061927875
2023-10-05 00:00:00,27398.4,-0.013018826,-0.013018826,0.486200312,2.02206517
2023-10-06 00:00:00,27916.3,0.018902564,0.018902564,0.514293308,2.079189949
2023-10-07 00:00:00,27943,0.00095643,0.00095643,0.515741625,2.08213498
2023-10-08 00:00:00,27901.2,-0.001495902,-0.001495902,0.513474223,2.077524407
2023-10-09 00:00:00,27578.3,-0.011572979,-0.011572979,0.495958818,2.041908282
2023-10-10 00:00:00,27381.2,-0.007146923,-0.007146923,0.485267315,2.020167996
2023-10-11 00:00:00,26864.5,-0.018870612,-0.018870612,0.457239412,1.963175578
2023-10-12 00:00:00,26744,-0.004485473,-0.004485473,0.450703003,1.949884332
2023-10-13 00:00:00,26849.8,0.003956028,0.003956028,0.456442024,1.961554156
2023-10-14 00:00:00,26836.3,-0.000502797,-0.000502797,0.455709729,1.960065095
2023-10-15 00:00:00,27139.8,0.011309309,0.011309309,0.4721728,1.993541385
2023-10-16 00:00:00,28486.3,0.049613483,0.049613483,0.54521242,2.142061399
2023-10-17 00:00:00,28381.9,-0.00366492,-0.00366492,0.53954934,2.130545997
2023-10-18 00:00:00,28307.1,-0.002635482,-0.002635482,0.535491885,2.122295498
2023-10-19 00:00:00,28696.9,0.013770397,0.013770397,0.556636218,2.165290746
2023-10-20 00:00:00,29653,0.033317188,0.016658594,0.608498959,2.218020038
2023-10-21 00:00:00,29895.4,0.008174552,0.004087276,0.621647717,2.231172975
2023-10-22 00:00:00,29981.5,0.002880042,0.001440021,0.626318131,2.235825931
2023-10-23 00:00:00,33074,0.103146941,0.05157347,0.79406787,2.402708704
2023-10-24 00:00:00,33917,0.025488299,0.025488299,0.839795608,2.489437961
2023-10-25 00:00:00,34487.7,0.01682637,0.01682637,0.870752691,2.548152536
2023-10-26 00:00:00,34154,-0.009675913,-0.009675913,0.852651449,2.513820919
2023-10-27 00:00:00,33893.1,-0.00763893,-0.00763893,0.838499175,2.486979089
2023-10-28 00:00:00,34086.6,0.005709127,0.005709127,0.8489954,2.506886694
2023-10-29 00:00:00,34528.6,0.012966972,0.012966972,0.872971272,2.552360397
2023-10-30 00:00:00,34483.8,-0.001297475,-0.001297475,0.870541139,2.547751297
2023-10-31 00:00:00,34651.4,0.004860253,0.004860253,0.879632442,2.564994267
2023-11-01 00:00:00,35437.4,0.022683066,0.022683066,0.922268269,2.645859268
2023-11-02 00:00:00,34940.1,-0.014033197,-0.014033197,0.895292701,2.594696208
2023-11-03 00:00:00,34700.4,-0.006860312,-0.006860312,0.882290401,2.570035469
2023-11-04 00:00:00,35069.7,0.010642529,0.010642529,0.90232273,2.608029674
2023-11-05 00:00:00,35025.5,-0.001260347,-0.001260347,0.899925143,2.603482304
2023-11-06 00:00:00,35057.4,0.000910765,0.000910765,0.901655529,2.606764229
2023-11-07 00:00:00,35406.5,0.009957955,0.009957955,0.920592128,2.642680224
2023-11-08 00:00:00,35626.7,0.006219197,0.006219197,0.932536669,2.66533477
2023-11-09 00:00:00,36719.5,0.030673624,0.030673624,0.991814572,2.777763871
2023-11-10 00:00:00,37330.4,0.016636937,0.016636937,1.024952265,2.840614289
2023-11-11 00:00:00,37162.1,-0.00450839,-0.00450839,1.015822991,2.823299303
2023-11-12 00:00:00,37085.5,-0.00206124,-0.00206124,1.011667896,2.815418566
2023-11-13 00:00:00,36486.2,-0.016159955,-0.016159955,0.979159434,2.753761575
2023-11-14 00:00:00,35559,-0.025412348,-0.025412348,0.928864346,2.65836968
2023-11-15 00:00:00,37885.6,0.065429287,0.065429287,1.055068564,2.897734198
2023-11-16 00:00:00,36176,-0.045125325,-0.045125325,0.962332928,2.721847677
2023-11-17 00:00:00,36621.9,0.012325851,0.012325851,0.986520352,2.767722619
2023-11-18 00:00:00,36580.9,-0.001119549,-0.001119549,0.984296346,2.76350447
2023-11-19 00:00:00,37375.9,0.021732653,0.021732653,1.02742037,2.845295406
2023-11-20 00:00:00,37462.5,0.002317001,0.002317001,1.032117905,2.854204959
2023-11-21 00:00:00,35737,-0.046059393,-0.046059393,0.938519788,2.67668262
2023-11-22 00:00:00,37413.4,0.046909366,0.046909366,1.029454522,2.849153469
2023-11-23 00:00:00,37294.3,-0.003183351,-0.003183351,1.022994055,2.836900261
2023-11-24 00:00:00,37706.3,0.011047265,0.011047265,1.045342605,2.879287513
2023-11-25 00:00:00,37766.6,0.001599202,0.001599202,1.048613522,2.885491278
2023-11-26 00:00:00,37437.9,-0.008703458,-0.008703458,1.030783501,2.85167407
2023-11-27 00:00:00,37234.3,-0.005438339,-0.005438339,1.019739412,2.83072736
2023-11-28 00:00:00,37812.1,0.01551795,0.01551795,1.051081626,2.890172395
2023-11-29 00:00:00,37837.1,0.000661164,0.000661164,1.052437728,2.892744437
2023-11-30 00:00:00,37716.8,-0.003179419,-0.003179419,1.045912168,2.880367771
2023-12-01 00:00:00,38660,0.025007424,0.025007424,1.097075161,2.977405772
2023-12-02 00:00:00,39435,0.02004656,0.02004656,1.139114303,3.057139074
2023-12-03 00:00:00,39979.7,0.013812603,0.013812603,1.16866104,3.113178726
2023-12-04 00:00:00,41993.1,0.050360558,0.050360558,1.27787602,3.320320702
2023-12-05 00:00:00,44081.7,0.049736742,0.049736742,1.391170153,3.53519938
2023-12-06 00:00:00,43774.8,-0.006962073,-0.006962073,1.374522652,3.503624992
2023-12-07 00:00:00,43296,-0.0109378,-0.0109378,1.348550599,3.454365243
2023-12-08 00:00:00,44209.5,0.021098947,0.021098947,1.398102543,3.548347658
2023-12-09 00:00:00,43734.3,-0.010748821,-0.010748821,1.372325768,3.499458284
2023-12-10 00:00:00,43810,0.001730907,0.001730907,1.376432043,3.507246427
2023-12-11 00:00:00,41271,-0.057954805,-0.057954805,1.238706388,3.24602984
2023-12-12 00:00:00,41515,0.005912142,0.005912142,1.251941937,3.27113297
2023-12-13 00:00:00,42875,0.032759244,0.032759244,1.325713852,3.411052056
2023-12-14 00:00:00,43032.4,0.003671137,0.003671137,1.334251866,3.427245632
2023-12-15 00:00:00,41968,-0.024734851,-0.024734851,1.276514494,3.317738371
2023-12-16 00:00:00,42287.4,0.00761056,0.00761056,1.293840045,3.35059878
2023-12-17 00:00:00,41396.5,-0.021067741,-0.021067741,1.245514017,3.258941491
2023-12-18 00:00:00,42671.7,0.030804537,0.030804537,1.314686035,3.39013621
2023-12-19 00:00:00,42298.3,-0.00875053,-0.00875053,1.294431305,3.35172019
2023-12-20 00:00:00,43708.9,0.033348858,0.033348858,1.370947969,3.496845089
2023-12-21 00:00:00,43896.3,0.004287456,0.004287456,1.381113305,3.516125116
2023-12-22 00:00:00,43999.2,0.002344161,0.002344161,1.386695018,3.526711641
2023-12-23 00:00:00,43725.2,-0.006227386,-0.006227386,1.371832147,3.49852206
2023-12-24 00:00:00,43008.4,-0.016393293,-0.016393293,1.332950009,3.424776472
2023-12-25 00:00:00,43611.9,0.014032143,0.014032143,1.365686296,3.486865566
2023-12-26 00:00:00,42538.5,-0.024612548,-0.024612548,1.307460727,3.37643237
2023-12-27 00:00:00,43453.8,0.021516979,0.021516979,1.357110311,3.470599972
2023-12-28 00:00:00,42600.1,-0.019646153,-0.019646153,1.310802161,3.382769882
2023-12-29 00:00:00,42095.1,-0.011854432,-0.011854432,1.283408913,3.330814633
2023-12-30 00:00:00,42174.2,0.001879079,0.001879079,1.287699618,3.338952574
2023-12-31 00:00:00,42314,0.003314823,0.003314823,1.295282937,3.353335433
2024-01-01 00:00:00,44230.2,0.045285248,0.045285248,1.399225395,3.550477309
2024-01-02 00:00:00,44979.8,0.016947696,0.016947696,1.439886738,3.627597417
2024-01-03 00:00:00,42849.5,-0.04736126,-0.04736126,1.324330628,3.408428573
2024-01-04 00:00:00,44143.8,0.03020572,0.03020572,1.394538709,3.541588332
2024-01-05 00:00:00,44145.4,3.62452E-05,3.62452E-05,1.394625499,3.541752943
2024-01-06 00:00:00,43956.7,-0.004274511,-0.004274511,1.384389646,3.52233917
2024-01-07 00:00:00,43916.9,-0.000905436,-0.000905436,1.382230733,3.518244479
2024-01-08 00:00:00,46972.7,0.069581414,0.034790707,1.547989715,3.675437398
2024-01-09 00:00:00,46114,-0.018280831,-0.018280831,1.501410345,3.589966517
2024-01-10 00:00:00,46662.9,0.01190311,0.01190311,1.531184907,3.644601391
2024-01-11 00:00:00,46337.8,-0.006966991,-0.006966991,1.513550165,3.612242496
2024-01-12 00:00:00,42788.9,-0.076587581,-0.076587581,1.321043439,3.259002001
2024-01-13 00:00:00,42846.4,0.001343806,0.000671903,1.324162472,3.261863638
2024-01-14 00:00:00,41734.9,-0.025941503,-0.012970751,1.263870205,3.206584065
2024-01-15 00:00:00,42515,0.01869179,0.009345895,1.306185992,3.245898358
2024-01-16 00:00:00,43133,0.014536046,0.014536046,1.339708818,3.307616933
2024-01-17 00:00:00,42783.4,-0.008105163,-0.008105163,1.320745096,3.272702995
2024-01-18 00:00:00,41323.1,-0.034132397,-0.034132397,1.241532503,3.126865399
2024-01-19 00:00:00,41662.2,0.008206064,0.004103032,1.259926662,3.14379806
2024-01-20 00:00:00,41691.8,0.000710476,0.000355238,1.261532286,3.145270095
2024-01-21 00:00:00,41580,-0.002681582,-0.001340791,1.255467801,3.139712153
2024-01-22 00:00:00,39567,-0.048412698,-0.024206349,1.146274518,3.039504835
2024-01-23 00:00:00,39890,0.008163368,0.004081684,1.163795348,3.055992818
2024-01-24 00:00:00,40078.7,0.004730509,0.002365254,1.174031201,3.065586273
2024-01-25 00:00:00,39953.3,-0.003128844,-0.001564422,1.167228997,3.059225981
2024-01-26 00:00:00,41806.4,0.046381651,0.023190825,1.267748655,3.153362781
2024-01-27 00:00:00,42102.2,0.007075472,0.003537736,1.283794046,3.168056282
2024-01-28 00:00:00,42021.2,-0.00192389,-0.000961945,1.279400278,3.164046841
2024-01-29 00:00:00,43287.7,0.030139549,0.015069774,1.348100373,3.226798087
2024-01-30 00:00:00,42918.3,-0.008533602,-0.008533602,1.328062619,3.190728275
2024-01-31 00:00:00,42560.5,-0.00833677,-0.00833677,1.308654097,3.155791137
2024-02-01 00:00:00,43072.6,0.012032283,0.006016142,1.336432477,3.180792965
2024-02-02 00:00:00,43182,0.002539898,0.001269949,1.342366777,3.186102358
2024-02-03 00:00:00,42992.4,-0.004390718,-0.004390718,1.332082104,3.167722362
2024-02-04 00:00:00,42570.3,-0.009818014,-0.004909007,1.309185688,3.147262983
2024-02-05 00:00:00,42692.9,0.002879942,0.001439971,1.315836009,3.153234922
2024-02-06 00:00:00,43079.1,0.009046001,0.004523,1.336785063,3.172020004
2024-02-07 00:00:00,44326.2,0.028949073,0.014474536,1.404432824,3.23240806
2024-02-08 00:00:00,45269.1,0.021271844,0.010635922,1.455579543,3.277423621
2024-02-09 00:00:00,47116.1,0.040800458,0.020400229,1.555768313,3.364684042
2024-02-10 00:00:00,47732.6,0.013084699,0.013084699,1.589209773,3.42179462
2024-02-11 00:00:00,48303.4,0.011958284,0.011958284,1.620172279,3.474671697
2024-02-12 00:00:00,49943.6,0.033956202,0.033956202,1.709143378,3.626614553
2024-02-13 00:00:00,49696.4,-0.004949583,-0.004949583,1.695734248,3.603714739
2024-02-14 00:00:00,51823.2,0.042795856,0.042795856,1.811100503,3.800734654
2024-02-15 00:00:00,51898.5,0.001453017,0.001453017,1.815185081,3.807710204
2024-02-16 00:00:00,52148.6,0.004819022,0.004819022,1.828751519,3.830878664
2024-02-17 00:00:00,51679.4,-0.008997365,-0.008997365,1.803300208,3.787413485
2024-02-18 00:00:00,52175.9,0.00960731,0.00960731,1.830232382,3.833407648
2024-02-19 00:00:00,51813.8,-0.006939986,-0.006939986,1.810590609,3.799863868
2024-02-20 00:00:00,52297.4,0.009333421,0.009333421,1.836823034,3.844663018
2024-02-21 00:00:00,51877.8,-0.008023343,-0.008023343,1.814062229,3.805792623
2024-02-22 00:00:00,51316.9,-0.010811947,-0.010811947,1.783636738,3.75383265
2024-02-23 00:00:00,50771.9,-0.010620283,-0.010620283,1.754073729,3.703345602
2024-02-24 00:00:00,51602.1,0.016351565,0.016351565,1.799107143,3.780252661
2024-02-25 00:00:00,51764.9,0.00315491,0.00315491,1.807938075,3.79533393
2024-02-26 00:00:00,54511.6,0.053061051,0.053061051,1.95693022,4.049779388
2024-02-27 00:00:00,57074.5,0.047015681,0.047015681,2.095952309,4.287198205
2024-02-28 00:00:00,62487.9,0.094847962,0.094847962,2.389597075,4.788678179
2024-02-29 00:00:00,61203.3,-0.02055758,-0.02055758,2.319915162,4.669676964
2024-03-01 00:00:00,62430.6,0.02005284,0.02005284,2.386488891,4.783370091
2024-03-02 00:00:00,62039.9,-0.006258149,-0.006258149,2.365295739,4.747176899
2024-03-03 00:00:00,63178.5,0.018352705,0.018352705,2.427058019,4.852653143
2024-03-04 00:00:00,68296.4,0.081006988,0.081006988,2.704673668,5.326758947
2024-03-05 00:00:00,63747.4,-0.066606732,-0.066606732,2.457917462,4.90535421
2024-03-06 00:00:00,66128.1,0.037345837,0.037345837,2.587056284,5.125894605
2024-03-07 00:00:00,66870,0.011219134,0.011219134,2.627299948,5.194621836
2024-03-08 00:00:00,68180.2,0.019593241,0.019593241,2.698370509,5.315994552
2024-03-09 00:00:00,68360.1,0.002638596,0.002638596,2.708129014,5.33265991
2024-03-10 00:00:00,69001.8,0.009387055,0.009387055,2.742937424,5.392104935
2024-03-11 00:00:00,72153.8,0.045679968,0.045679968,2.913914685,5.684096082
2024-03-12 00:00:00,71503.2,-0.00901685,-0.00901685,2.878623503,5.62382659
2024-03-13 00:00:00,73127.6,0.022717864,0.022717864,2.966737546,5.774305784
2024-03-14 00:00:00,71455.5,-0.022865512,-0.022865512,2.876036061,5.619407815
2024-03-15 00:00:00,69552.2,-0.026636158,-0.026636158,2.772793352,5.443092222
2024-03-16 00:00:00,65351,-0.060403553,-0.060403553,2.544903229,5.053906559
2024-03-17 00:00:00,68447.9,0.047388716,0.047388716,2.712891642,5.34079342
2024-03-18 00:00:00,67660,-0.011510945,-0.011510945,2.670152751,5.267804896
2024-03-19 00:00:00,61974.1,-0.084036358,-0.084036358,2.36172648,4.741081399
2024-03-20 00:00:00,67876.4,0.095238172,0.095238172,2.681891165,5.287851497
2024-03-21 00:00:00,65539.9,-0.034422863,-0.034422863,2.555149931,5.071405648
2024-03-22 00:00:00,63826,-0.026150482,-0.026150482,2.462181045,4.912635461
2024-03-23 00:00:00,64020.3,0.003044214,0.003044214,2.472720665,4.930634789
2024-03-24 00:00:00,67260.9,0.05061832,0.05061832,2.648503949,5.230833555
2024-03-25 00:00:00,69920.5,0.039541546,0.039541546,2.792771437,5.47721035
2024-03-26 00:00:00,70044.1,0.001767722,0.001767722,2.799476002,5.488660256
2024-03-27 00:00:00,69532.6,-0.007302542,-0.007302542,2.771730168,5.441276541
2024-03-28 00:00:00,70838.7,0.018783995,0.018783995,2.842578328,5.562269446
2024-03-29 00:00:00,69903.6,-0.013200412,-0.013200412,2.791854713,5.475644788
2024-03-30 00:00:00,69642.1,-0.003740866,-0.003740866,2.777669892,5.451420269
2024-03-31 00:00:00,71363,0.024710628,0.024710628,2.871018486,5.610838913
2024-04-01 00:00:00,69700,-0.023303393,-0.023303393,2.780810623,5.456783939
2024-04-02 00:00:00,65505.3,-0.060182209,-0.060182209,2.553273086,5.068200415
2024-04-03 00:00:00,65971.9,0.007123088,0.007123088,2.578583362,5.111424739
2024-04-04 00:00:00,68489.9,0.038167765,0.019083883,2.715169892,5.228054452
2024-04-05 00:00:00,67825.7,-0.00969778,-0.00969778,2.679140991,5.167656148
2024-04-06 00:00:00,68901.6,0.015862719,0.015862719,2.73750217,5.265491943
2024-04-07 00:00:00,69362.7,0.006692152,0.006692152,2.762514103,5.307421569
2024-04-08 00:00:00,71678.4,0.033385379,0.033385379,2.888127061,5.517997226
2024-04-09 00:00:00,69189.3,-0.034725943,-0.034725943,2.753108184,5.291653629
2024-04-10 00:00:00,70681.7,0.021569809,0.021569809,2.834062012,5.427363397
2024-04-11 00:00:00,70055.7,-0.008856606,-0.004428303,2.800105233,5.398901083
2024-04-12 00:00:00,67136.4,-0.041671127,-0.020835564,2.641750564,5.265576372
2024-04-13 00:00:00,63939.7,-0.047615005,-0.023807502,2.468348594,5.116408648
2024-04-14 00:00:00,65615.9,0.026215325,0.013107662,2.559272479,5.196580468
2024-04-15 00:00:00,63392.7,-0.033882032,-0.016941016,2.438677096,5.0916041
2024-04-16 00:00:00,63765,0.005872916,0.002936458,2.458872158,5.109491839
2024-04-17 00:00:00,61254.5,-0.039371128,-0.019685564,2.322692458,4.989223046
2024-04-18 00:00:00,63445,0.035760638,0.017880319,2.44151406,5.096312264
